"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"A2M",3,0,1,0,1,Inf,Inf,0
"AAAS",7,5,4,3,1,1.61371647991769,0.690387128214865,0
"AACS",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"AAGAB",3,2,2,2,1,1,0,4.82163733276644e-17
"AAK1",6,14,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"AAMDC",1,0,1,0,1,Inf,Inf,0
"AAMP",9,11,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"AAR2",7,7,4,4,1,1,0,0
"AARS",5,9,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"AARS2",4,4,3,3,1,1,0,4.82163733276644e-17
"AARSD1;PTGES3L-AARSD1",3,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"AASDH",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AASDHPPT",5,7,4,5,1,0.619687542666112,-0.690387128214864,0
"AASS",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"AATF",5,9,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ABAT",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ABCA1",1,1,1,1,1,1,0,0
"ABCA2",3,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ABCA5",5,6,5,4,1,1.61371647991769,0.690387128214865,0
"ABCA7",13,11,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ABCB1",1,0,1,0,1,Inf,Inf,0
"ABCB10",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"ABCB6",1,0,1,0,1,Inf,Inf,0
"ABCB7",7,7,5,4,1,1.61371647991769,0.690387128214865,0
"ABCB8",2,3,2,2,1,1,0,4.82163733276644e-17
"ABCC1",4,8,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ABCC10",13,12,6,6,1,1,0,4.82163733276644e-17
"ABCC12",1,0,1,0,1,Inf,Inf,0
"ABCC2",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ABCD2",1,1,1,1,1,1,0,0
"ABCD3",1,0,1,0,1,Inf,Inf,0
"ABCD4",5,8,4,5,1,0.619687542666112,-0.690387128214864,0
"ABCE1",3,4,3,3,1,1,0,4.82163733276644e-17
"ABCF1",7,10,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ABCF2",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ABCF3",5,3,3,3,1,1,0,4.82163733276644e-17
"ABCG1",2,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ABHD10",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ABHD11",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ABHD13",1,1,1,1,1,1,0,0
"ABHD14A",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ABHD14A;ABHD14A-ACY1",5,5,3,3,1,1,0,4.82163733276644e-17
"ABHD14B",5,5,4,5,1,0.619687542666112,-0.690387128214864,0
"ABHD16A",5,6,4,3,1,1.61371647991769,0.690387128214865,0
"ABHD16B",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ABHD17A",1,1,1,1,1,1,0,0
"ABHD17B",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ABHD18",2,0,1,0,1,Inf,Inf,0
"ABHD2",5,1,2,1,1,2.21433421093488,1.1468729854753,0
"ABHD3",6,15,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ABHD4",1,1,1,1,1,1,0,0
"ABHD5",1,0,1,0,1,Inf,Inf,0
"ABHD6",1,0,1,0,1,Inf,Inf,0
"ABI1",7,16,4,5,1,0.619687542666112,-0.690387128214864,0
"ABI2",3,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ABI3",4,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"ABL1",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ABLIM1",13,23,7,7,1,1,0,0
"ABR",5,8,4,5,1,0.619687542666112,-0.690387128214864,0
"ABRACL",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ABRAXAS1",2,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ABT1",11,8,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ABTB1",12,20,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ACAA1",3,12,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ACAA2",8,3,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"ACACA",4,5,3,4,1,0.619687542666112,-0.690387128214864,0
"ACACB",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ACAD10",5,9,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ACAD11",5,3,4,3,1,1.61371647991769,0.690387128214865,0
"ACAD8",3,4,3,3,1,1,0,4.82163733276644e-17
"ACAD9",7,8,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"ACADM",2,5,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ACADS",4,5,3,4,1,0.619687542666112,-0.690387128214864,0
"ACADSB",1,2,1,1,1,1,0,0
"ACADVL",15,26,6,7,1,0.451603012346455,-1.1468729854753,0
"ACAP1",34,50,8,8,1,0,-Inf,0
"ACAP2",11,21,5,8,0.2,0,-Inf,0.698970004336019
"ACAP3",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ACAT1",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ACAT2",5,4,3,4,1,0.619687542666112,-0.690387128214864,0
"ACBD3",1,0,1,0,1,Inf,Inf,0
"ACBD4",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ACBD5",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ACBD6",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ACCS",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ACD",4,7,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"ACIN1",23,24,8,6,0.466666666666667,Inf,Inf,0.330993219041424
"ACKR3",1,2,1,1,1,1,0,0
"ACLY",8,18,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ACMSD",1,0,1,0,1,Inf,Inf,0
"ACO1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ACO2",7,6,5,5,1,1,0,4.82163733276644e-17
"ACOT13;TDP2",1,0,1,0,1,Inf,Inf,0
"ACOT2",4,8,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"ACOT8",3,5,3,3,1,1,0,4.82163733276644e-17
"ACOT9",1,8,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ACOX1",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ACOX3",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ACP1",5,5,4,5,1,0.619687542666112,-0.690387128214864,0
"ACP2",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ACP5",8,5,4,4,1,1,0,0
"ACP6",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ACSF2",2,1,1,1,1,1,0,0
"ACSF3",7,6,5,4,1,1.61371647991769,0.690387128214865,0
"ACSL1",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"ACSL5",7,6,4,4,1,1,0,0
"ACSM3",1,0,1,0,1,Inf,Inf,0
"ACSS1",5,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ACTA2",10,5,7,5,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"ACTB",51,58,7,8,1,0,-Inf,0
"ACTG1",83,106,8,8,1,0,-Inf,0
"ACTL6A",4,4,3,4,1,0.619687542666112,-0.690387128214864,0
"ACTN1",3,18,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ACTN4",24,34,7,8,1,0,-Inf,0
"ACTR10",4,6,4,4,1,1,0,0
"ACTR1A",3,4,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ACTR1B",7,9,4,5,1,0.619687542666112,-0.690387128214864,0
"ACTR2",8,12,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ACTR3",13,15,6,6,1,1,0,4.82163733276644e-17
"ACTR3C",1,1,1,1,1,1,0,0
"ACTR5",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ACTR6",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"ACVR1",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ACVR2A",3,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ACYP1",4,2,2,2,1,1,0,4.82163733276644e-17
"ADA",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ADA2",1,1,1,1,1,1,0,0
"ADAM10",11,12,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"ADAM15",6,3,3,3,1,1,0,4.82163733276644e-17
"ADAM17",2,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ADAM19",3,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ADAM20",1,0,1,0,1,Inf,Inf,0
"ADAM6;LINC00226",2,0,1,0,1,Inf,Inf,0
"ADAM8",13,15,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ADAMTS17",1,0,1,0,1,Inf,Inf,0
"ADAMTS4",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ADAMTSL5",1,1,1,1,1,1,0,0
"ADAR",12,23,7,8,1,0,-Inf,0
"ADARB1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ADAT1",5,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ADAT2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ADCK1",1,0,1,0,1,Inf,Inf,0
"ADCK2",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"ADCK5",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ADCY3",2,2,2,2,1,1,0,4.82163733276644e-17
"ADCY5",1,0,1,0,1,Inf,Inf,0
"ADCY7",12,13,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ADD1",4,6,3,3,1,1,0,4.82163733276644e-17
"ADD3",18,35,7,8,1,0,-Inf,0
"ADGRE2",1,1,1,1,1,1,0,0
"ADGRE5",22,29,5,8,0.2,0,-Inf,0.698970004336019
"ADGRG5",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ADH5",3,4,3,4,1,0.619687542666112,-0.690387128214864,0
"ADHFE1",3,2,2,2,1,1,0,4.82163733276644e-17
"ADI1",3,4,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ADIPOR1",13,12,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ADK",2,8,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ADNP",1,5,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ADNP2",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ADORA2A",4,8,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ADPGK",12,6,5,5,1,1,0,4.82163733276644e-17
"ADPRH",1,1,1,1,1,1,0,0
"ADPRHL2",1,1,1,1,1,1,0,0
"ADPRM",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ADRM1",14,13,7,6,1,2.21433421093487,1.1468729854753,0
"ADSL",6,7,4,4,1,1,0,0
"ADSS",5,9,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ADTRP",1,1,1,1,1,1,0,0
"AEBP2",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AEN",3,4,2,2,1,1,0,4.82163733276644e-17
"AFAP1",1,0,1,0,1,Inf,Inf,0
"AFF1",8,10,6,8,0.466666666666667,0,-Inf,0.330993219041424
"AFF4",3,9,3,4,1,0.619687542666112,-0.690387128214864,0
"AFG3L2",3,5,3,3,1,1,0,4.82163733276644e-17
"AFTPH",5,13,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"AGA",4,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"AGAP2",7,9,5,5,1,1,0,4.82163733276644e-17
"AGAP3",1,1,1,1,1,1,0,0
"AGAP4",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"AGAP5",1,0,1,0,1,Inf,Inf,0
"AGBL5",4,5,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"AGGF1",3,7,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"AGK",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"AGL",1,7,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"AGO1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"AGO2",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AGPAT1",2,8,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"AGPAT3",1,0,1,0,1,Inf,Inf,0
"AGPAT5",1,1,1,1,1,1,0,0
"AGPS",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AGTPBP1",2,7,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"AGTRAP",3,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"AHCTF1",12,7,5,4,1,1.61371647991769,0.690387128214865,0
"AHCY",6,5,3,4,1,0.619687542666112,-0.690387128214864,0
"AHI1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AHNAK",90,115,8,8,1,0,-Inf,0
"AHR",2,2,2,2,1,1,0,4.82163733276644e-17
"AHSA1",5,6,5,4,1,1.61371647991769,0.690387128214865,0
"AIDA",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AIFM1",4,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"AIFM2",1,0,1,0,1,Inf,Inf,0
"AIG1",1,0,1,0,1,Inf,Inf,0
"AIM2",1,1,1,1,1,1,0,0
"AIMP1",2,4,1,2,1,0.451603012346455,-1.1468729854753,0
"AIMP2",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AIP",16,13,6,8,0.466666666666667,0,-Inf,0.330993219041424
"AK1",5,1,2,1,1,2.21433421093488,1.1468729854753,0
"AK2",9,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"AK3",2,3,1,2,1,0.451603012346455,-1.1468729854753,0
"AK5",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"AK6",1,1,1,1,1,1,0,0
"AK9",1,1,1,1,1,1,0,0
"AKAP1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"AKAP10",7,8,4,5,1,0.619687542666112,-0.690387128214864,0
"AKAP11",2,8,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"AKAP13",28,33,6,8,0.466666666666667,0,-Inf,0.330993219041424
"AKAP17A",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"AKAP2;PALM2-AKAP2",9,11,4,5,1,0.619687542666112,-0.690387128214864,0
"AKAP5",1,1,1,1,1,1,0,0
"AKAP7",1,1,1,1,1,1,0,0
"AKAP8",5,6,3,4,1,0.619687542666112,-0.690387128214864,0
"AKAP8L",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"AKAP9",21,24,7,8,1,0,-Inf,0
"AKIP1",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"AKIRIN1",5,5,5,4,1,1.61371647991769,0.690387128214865,0
"AKIRIN2",2,5,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"AKNA",19,34,6,7,1,0.451603012346455,-1.1468729854753,0
"AKR1A1",1,10,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"AKR1B1",2,4,2,2,1,1,0,4.82163733276644e-17
"AKR1C3",1,0,1,0,1,Inf,Inf,0
"AKR1C4",1,0,1,0,1,Inf,Inf,0
"AKR7A2",6,3,4,3,1,1.61371647991769,0.690387128214865,0
"AKT1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"AKT2",11,13,7,6,1,2.21433421093487,1.1468729854753,0
"AKT3",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"AKTIP",5,6,4,4,1,1,0,0
"ALAD",1,3,1,1,1,1,0,0
"ALAS1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ALCAM",1,1,1,1,1,1,0,0
"ALDH16A1",3,4,3,3,1,1,0,4.82163733276644e-17
"ALDH18A1",6,10,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ALDH3A2",4,0,3,0,0.2,Inf,Inf,0.698970004336019
"ALDH4A1",1,0,1,0,1,Inf,Inf,0
"ALDH5A1",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"ALDH6A1",4,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"ALDH9A1",5,8,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ALDOA",24,64,7,8,1,0,-Inf,0
"ALDOC",2,1,1,1,1,1,0,0
"ALG1",9,4,7,3,0.118881118881119,9.76063076431971,3.28697438253732,0.924887116086787
"ALG11",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ALG12",7,13,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ALG13",2,3,2,2,1,1,0,4.82163733276644e-17
"ALG2",3,6,3,4,1,0.619687542666112,-0.690387128214864,0
"ALG3",2,7,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ALG5",3,5,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"ALG6",2,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ALG8",6,4,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"ALG9",3,2,2,2,1,1,0,4.82163733276644e-17
"ALKBH3",5,0,5,0,0.0256410256410256,Inf,Inf,1.5910646070265
"ALKBH3-AS1;C11orf96",1,0,1,0,1,Inf,Inf,0
"ALKBH4",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"ALKBH5",3,8,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ALKBH6",5,5,3,3,1,1,0,4.82163733276644e-17
"ALKBH7",4,6,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ALKBH8",1,0,1,0,1,Inf,Inf,0
"ALMS1",4,8,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"ALOX5",1,0,1,0,1,Inf,Inf,0
"ALOX5AP",12,5,6,3,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"ALS2CL",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"AMBRA1",4,10,4,4,1,1,0,0
"AMD1",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"AMDHD2",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"AMDHD2;CEMP1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AMIGO2",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AMIGO3",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"AMMECR1",1,1,1,1,1,1,0,0
"AMPD2",2,3,2,2,1,1,0,4.82163733276644e-17
"AMPD3",1,1,1,1,1,1,0,0
"AMT",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"AMZ2",6,4,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"ANAPC1",1,6,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ANAPC11",4,4,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"ANAPC13",1,1,1,1,1,1,0,0
"ANAPC15",1,0,1,0,1,Inf,Inf,0
"ANAPC16",4,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ANAPC2",2,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ANAPC4",5,7,4,5,1,0.619687542666112,-0.690387128214864,0
"ANAPC5",24,30,5,8,0.2,0,-Inf,0.698970004336019
"ANAPC7",10,4,4,3,1,1.61371647991769,0.690387128214865,0
"ANGEL1",6,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"ANGEL2",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"ANGPT2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ANGPTL6",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ANK1",4,2,2,2,1,1,0,4.82163733276644e-17
"ANKAR",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ANKDD1A",1,0,1,0,1,Inf,Inf,0
"ANKEF1",1,0,1,0,1,Inf,Inf,0
"ANKFY1",3,5,3,4,1,0.619687542666112,-0.690387128214864,0
"ANKH",2,7,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ANKHD1;ANKHD1-EIF4EBP3",18,33,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ANKIB1",5,5,4,4,1,1,0,0
"ANKK1",1,0,1,0,1,Inf,Inf,0
"ANKLE2",1,2,1,1,1,1,0,0
"ANKMY1",2,7,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ANKMY1;DUSP28",2,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ANKMY2",2,1,1,1,1,1,0,0
"ANKRA2",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ANKRD10",15,29,8,8,1,0,-Inf,0
"ANKRD11",12,11,6,6,1,1,0,4.82163733276644e-17
"ANKRD12",37,37,7,7,1,1,0,0
"ANKRD13C",6,5,5,2,0.314685314685315,4.47368223454136,2.16146278546891,0.502123523689718
"ANKRD13D",3,3,3,3,1,1,0,4.82163733276644e-17
"ANKRD17",10,13,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ANKRD18A",1,1,1,1,1,1,0,0
"ANKRD18B;ANXA2P2",1,0,1,0,1,Inf,Inf,0
"ANKRD27",6,6,4,5,1,0.619687542666112,-0.690387128214864,0
"ANKRD28",1,0,1,0,1,Inf,Inf,0
"ANKRD36",24,27,7,8,1,0,-Inf,0
"ANKRD36B",11,23,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ANKRD36C",14,22,7,8,1,0,-Inf,0
"ANKRD39",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ANKRD40",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ANKRD44",25,30,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ANKRD52",10,12,4,5,1,0.619687542666112,-0.690387128214864,0
"ANKRD54",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ANKRD55",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ANKS3",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ANKZF1",11,12,6,7,1,0.451603012346455,-1.1468729854753,0
"ANO10",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ANO6",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ANO9",6,15,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ANP32B",5,7,4,5,1,0.619687542666112,-0.690387128214864,0
"ANP32E",2,2,2,2,1,1,0,4.82163733276644e-17
"ANPEP",1,0,1,0,1,Inf,Inf,0
"ANTXR2",7,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ANXA1",4,4,4,3,1,1.61371647991769,0.690387128214865,0
"ANXA11",19,24,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ANXA2",24,31,7,8,1,0,-Inf,0
"ANXA2R",1,9,1,7,0.0101010101010101,0.031638956060821,-4.98215419144073,1.99563519459755
"ANXA4",1,1,1,1,1,1,0,0
"ANXA5",8,9,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ANXA6",36,47,8,8,1,0,-Inf,0
"ANXA7",14,18,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ANXA8L1;CTSLP2",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"AOAH",1,0,1,0,1,Inf,Inf,0
"AOPEP",4,0,3,0,0.2,Inf,Inf,0.698970004336019
"AP1AR",4,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"AP1B1",10,5,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"AP1G1",4,7,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"AP1G2",40,56,7,8,1,0,-Inf,0
"AP1M1",11,10,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"AP1S1",1,0,1,0,1,Inf,Inf,0
"AP1S2",2,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"AP2A1",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"AP2A2",3,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"AP2B1",8,12,5,5,1,1,0,4.82163733276644e-17
"AP2M1",28,26,8,8,1,0,-Inf,0
"AP2S1",1,1,1,1,1,1,0,0
"AP3B1",12,11,7,4,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"AP3D1",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"AP3M1",2,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"AP3M2",7,4,5,4,1,1.61371647991769,0.690387128214865,0
"AP3S1",2,2,2,2,1,1,0,4.82163733276644e-17
"AP4B1",5,7,5,4,1,1.61371647991769,0.690387128214865,0
"AP4E1",2,2,2,2,1,1,0,4.82163733276644e-17
"AP4M1",1,0,1,0,1,Inf,Inf,0
"AP5B1",1,1,1,1,1,1,0,0
"AP5M1",13,6,6,4,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"AP5Z1",12,10,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"APBA2",3,3,3,3,1,1,0,4.82163733276644e-17
"APBA3",5,9,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"APBB1",20,22,6,7,1,0.451603012346455,-1.1468729854753,0
"APBB1IP",10,17,6,5,1,1.73456920800836,0.794577404221031,4.82163733276644e-17
"APBB3",10,9,4,5,1,0.619687542666112,-0.690387128214864,0
"APC",4,7,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"APEH",19,19,6,7,1,0.451603012346455,-1.1468729854753,0
"APEX1",3,12,3,4,1,0.619687542666112,-0.690387128214864,0
"APEX2",3,5,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
