"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"FCRL3",6,1,4,1,0.0688849379587767,6.0738689731296,2.60261578669848,1.16187572840425
"FCSK",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FDFT1",4,1,4,1,0.216600222965284,4.03892092910595,2.01396990234123,0.664341100653714
"FDPS",4,0,3,0,0.0614372099500796,Inf,Inf,1.2115685151575
"FEM1A",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FEM1C",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FEN1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FERMT3",3,4,3,4,1,0.754114950562894,-0.407143643055342,0
"FGD3",6,2,4,2,0.177254955348212,3.03403475660208,1.6012376125758,0.751401614817379
"FGFR1OP2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FHOD1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FILIP1L",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FIP1L1",1,6,1,4,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"FKBP11",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FKBP15",4,4,3,4,1,1.00662727114879,0.00952958840162954,0
"FKBP1A",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"FKBP2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FKBP5",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"FLAD1",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"FLI1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FLII",3,4,2,3,1,0.754114950562894,-0.407143643055342,0
"FLNA",7,15,4,6,0.131032560325242,0.465028949892302,-1.10460756239576,0.882620772951001
"FLNB",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"FLOT1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FLOT2",2,5,2,4,0.452061316994495,0.40126146282924,-1.31738548861956,0.34480265406855
"FLT3LG",4,2,3,2,0.450818825649812,2.01765860391765,1.01268208519664,0.345997956634091
"FLYWCH1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FLYWCH2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FMN1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FMNL1",2,4,1,3,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"FMNL3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FMO4",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FMR1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FN3KRP",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FNBP1",3,2,3,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"FNBP4",2,5,1,5,0.452061316994495,0.40126146282924,-1.31738548861956,0.34480265406855
"FNDC3A",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FNTA",2,4,2,2,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"FOXJ3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FOXN3",2,6,2,4,0.287786494812239,0.333974434851514,-1.58219042369868,0.540929590406852
"FOXO1",3,1,3,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"FOXP1",5,9,4,7,0.421805630435886,0.556505587189357,-0.845531922917765,0.374887627415604
"FOXP3",1,6,1,4,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"FPGS",1,4,1,3,0.374190362517327,0.250875782283238,-1.99495488466713,0.426907402189948
"FRA10AC1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FRG1",24,12,7,7,0.0438615492976424,2.04537787371979,1.03236739875675,1.35791603203986
"FRG1BP;FRG1DP",2,3,1,3,1,0.670371393191425,-0.576967508769896,0
"FRG1JP",3,2,1,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"FRMD4B",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FRMD8",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FRS2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FRYL",6,5,4,4,0.772932450798938,1.20942163875394,0.274317296772623,0.111858458898154
"FTH1",9,14,5,5,0.401315208845059,0.643044909057737,-0.637008598683398,0.396514381277063
"FTL",6,13,5,7,0.164449783153732,0.460537605608642,-1.1186091292114,0.783966694849005
"FTO",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"FTSJ3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FUBP1",3,6,3,5,0.506534837136861,0.501546418640706,-0.995544864949847,0.295390680499119
"FUCA1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FUNDC1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"FUNDC2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FURIN",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FUS",4,2,3,1,0.450818825649812,2.01765860391765,1.01268208519664,0.345997956634091
"FUT8",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"FUZ",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FXN",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"FXR1",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"FXYD5",7,7,5,6,1,1.00665374851993,0.00956753518765999,0
"FYB1",9,29,5,8,0.00145515518465362,0.304332140828836,-1.71628138848893,2.83709068898398
"FYCO1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"FYN",5,7,4,5,0.773533954240531,0.717289806527153,-0.479371966245789,0.111520618208112
"FZR1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"G3BP1",3,0,3,0,0.123525410204266,Inf,Inf,0.908243695227225
"G3BP2",2,3,1,2,1,0.670371393191425,-0.576967508769896,0
"GAA",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GABARAP",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GABARAPL2",2,2,2,1,1,1.00660973632977,0.00950445733523746,0
"GABBR1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GABPA",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GAK",4,3,3,3,0.725126469251364,1.34367907158262,0.426188601565915,0.139586241555909
"GAL3ST4",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GALC",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GALE",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GALK2",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"GALNS",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GALNT11",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GALNT3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GALNT4;POC1B-GALNT4",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GALNT7",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GALT",7,4,4,4,0.384526279373272,1.76798321618811,0.822104579006995,0.415073974206381
"GANAB",4,4,2,3,1,1.00662727114879,0.00952958840162954,0
"GANC",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GAPDH",2,9,2,5,0.0644925183546591,0.221833246167443,-2.1724524963556,1.19049066405851
"GAPVD1",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GARNL3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GARS",2,4,2,3,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"GART",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GATA3",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GATD3A",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GBE1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GBF1",3,1,2,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"GBP1",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GBP2",6,7,3,5,1,0.861787036813675,-0.214596697605561,4.82163733276644e-17
"GBP3",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GBP4",1,6,1,4,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"GBP5",18,18,8,7,1,1.00675266923017,0.00970929734452862,0
"GCC1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GCC2",8,9,7,7,1,0.893696024728004,-0.16214388785296,0
"GCFC2",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GCNT2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GCNT2;C6orf52",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GCNT4",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GCSAM",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GDAP1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GDI1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GDI2",2,4,2,2,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"GEMIN4",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GEN1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GFM1",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"GGCX",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GGPS1",2,2,2,1,1,1.00660973632977,0.00950445733523746,0
"GGTLC2;MIR650",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GHITM",2,6,2,6,0.287786494812239,0.333974434851514,-1.58219042369868,0.540929590406852
"GIMAP1",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"GIMAP1-GIMAP5;GIMAP5",7,14,6,7,0.186222611085546,0.49889127221163,-1.00320266436071,0.729967588266086
"GIMAP1;GIMAP1-GIMAP5",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GIMAP4",3,8,3,5,0.22489100166246,0.375205643096829,-1.41424656872227,0.648027921205191
"GIMAP6",2,5,2,3,0.452061316994495,0.40126146282924,-1.31738548861956,0.34480265406855
"GIMAP7",7,6,4,4,0.789013314747805,1.17586115820644,0.233717721575365,0.102915667927831
"GIN1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GINM1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GIT2",3,5,2,4,0.725852687298256,0.602584324446837,-0.730764951554989,0.139151510959903
"GJB6",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GJB7",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GK5",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GLB1",5,1,3,1,0.123160627939643,5.05507106684412,2.33773137443549,0.909528105494506
"GLG1",6,9,4,6,0.605449302114594,0.668617995923756,-0.580745909120555,0.217922217068727
"GLI4",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GLIPR1",4,4,3,4,1,1.00662727114879,0.00952958840162954,0
"GLIPR2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GLO1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GLOD4",3,1,3,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"GLRX2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GLRX3",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GLS2",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"GLT8D1",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"GLUD1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GLUD2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GLYCTK",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GM2A",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GMCL1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GMPPB",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GNA13",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GNAI2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GNAI3",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GNB1L",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GNG2",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GNL3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GNL3L",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GNPAT",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GNPTAB",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GOLGA2",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GOLGA4",7,7,5,3,1,1.00665374851993,0.00956753518765999,0
"GOLGA7",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"GOLGB1",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"GOLT1B",4,2,4,2,0.450818825649812,2.01765860391765,1.01268208519664,0.345997956634091
"GON4L",3,6,3,5,0.506534837136861,0.501546418640706,-0.995544864949847,0.295390680499119
"GORAB",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GORASP1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GORASP2",3,1,2,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"GOSR2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GOT2",2,4,2,3,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"GPAA1",3,4,2,3,1,0.754114950562894,-0.407143643055342,0
"GPAT4",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"GPATCH11",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPATCH3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPATCH4",2,2,2,1,1,1.00660973632977,0.00950445733523746,0
"GPATCH8",3,2,2,1,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"GPBP1",3,4,2,3,1,0.754114950562894,-0.407143643055342,0
"GPBP1L1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GPCPD1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GPI",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GPKOW",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPN1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GPR155",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GPR174",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPR180",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GPR183",4,11,2,5,0.116689070738098,0.362878840528593,-1.46244015919013,0.932969818679659
"GPR22",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPR52",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPR65",5,3,4,2,0.505372888261834,1.68158600410633,0.749822566866094,0.296388060386242
"GPRASP1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPS2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPSM3",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GPX4",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GRAMD1A",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GRAP",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GRAP2",1,2,1,1,1,0.502863467225993,-0.991761348721336,0
"GRB2",15,15,6,6,1,1.00672540032723,0.00967021997722643,0
"GRID2IP",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GRINA",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GRIPAP1",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GRK2",3,4,3,4,1,0.754114950562894,-0.407143643055342,0
"GRK5",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GRK6",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GRN",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GRPEL2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GRSF1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GRWD1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GSDMD",2,4,2,3,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"GSPT2",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"GSTK1",6,6,5,5,1,1.00664489925297,0.00955485272390862,0
"GTF2B",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GTF2H5",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GTF2I",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GTF3A",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GTF3C1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GTF3C2;GTF3C2-AS1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GTF3C4",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GTF3C5",1,5,1,4,0.217839453206134,0.200447849165676,-2.31870115764144,0.661863461779443
"GTPBP1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GUF1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GUK1",3,2,2,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"GUSB",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GYG1",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GYPC",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GZMK",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"H2AFJ",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"H2AFY",2,2,1,2,1,1.00660973632977,0.00950445733523746,0
"H2AFZ",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"H3F3B",10,9,7,6,0.822179194758569,1.11993983626621,0.1634212320581,0.085033517236854
"HACD1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"HACD3",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HACD4",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HACL1",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HADH",1,2,1,1,1,0.502863467225993,-0.991761348721336,0
"HADHA",3,2,3,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"HAGHL",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HAPLN3",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HARS",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"HARS2",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HAT1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HAUS1",1,2,1,1,1,0.502863467225993,-0.991761348721336,0
"HAUS7",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HAVCR1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HBB",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HBP1",3,4,3,2,1,0.754114950562894,-0.407143643055342,0
"HCCS",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HCFC1",1,7,1,5,0.0696054453169737,0.142811665434662,-2.80781426553884,1.1573567836853
"HCFC2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HCG27",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HCK",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HCLS1",16,24,7,8,0.261906026610521,0.664151798195919,-0.590415073984638,0.581854508090306
"HDAC1",3,1,3,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"HDAC10",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HDAC2",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HDAC4",3,3,2,2,1,1.00661849212498,0.0095170062774283,0
"HDAC6",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HDAC7",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"HDGFL2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HDHD2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HDHD3",3,1,3,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"HDLBP",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HEATR1",2,4,2,4,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"HEATR5B",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HEG1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HELB",3,2,3,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"HELQ",3,3,2,3,1,1.00661849212498,0.0095170062774283,0
"HELZ",1,8,1,6,0.0385177657932726,0.124799031608585,-3.00232135539003,1.41433891188482
"HEMK1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HERC1",6,10,4,5,0.452113112822712,0.600998804871389,-0.73456597284913,0.344752896761413
"HERC1;HERC1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HERC2",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HERC3",1,6,1,4,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"HERC5",3,3,2,3,1,1.00661849212498,0.0095170062774283,0
"HERC6",5,2,3,2,0.286482737757817,2.52523546649066,1.33641791875547,0.542901541663037
"HERPUD1",4,8,3,5,0.385811818943599,0.500885273674567,-0.997447898761675,0.413624472328822
"HEXD",3,2,2,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"HGS",11,4,5,4,0.0745364510437915,2.79252718800985,1.48157132683788,1.12763128945702
"HIBADH",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HIF1A",1,4,1,4,0.374190362517327,0.250875782283238,-1.99495488466713,0.426907402189948
"HIGD1B",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIGD2A",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIKESHI",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"HINFP",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HINT2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HINT3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIP1R",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HIPK1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HIPK3",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HIRIP3",3,1,2,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"HIST1H1D",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HIVEP1",1,6,1,3,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"HIVEP2",6,15,3,8,0.076346724946769,0.398081481098613,-1.32886433661718,1.11720958818258
"HK1",1,10,1,6,0.0114423283324464,0.0995867432869087,-3.327902482292,1.94148559450744
"HK2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HLA-A",6,12,5,7,0.235124392910656,0.499557707495986,-1.0012767511851,0.628702312785074
"HLA-B",14,24,7,7,0.138367872591731,0.57962062965724,-0.786819151175156,0.85896473629427
"HLA-C",9,36,4,7,5.17882857431588e-05,0.242882372368668,-2.04167030733905,4.28576846443313
"HLA-DOB",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HLA-DPA1",3,3,2,3,1,1.00661849212498,0.0095170062774283,0
"HLA-DPB1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HLA-DQB2",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HLA-DRA",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HLA-DRB1",16,5,3,2,0.015872019876964,3.26689248801085,1.70791897710049,1.79936780131071
"HLA-DRB5",5,4,3,3,0.752452043216707,1.25976653668211,0.333156394376876,0.123521174179362
"HLA-E",13,19,5,8,0.372060029298618,0.683464988813404,-0.54906065867853,0.429386984070009
"HLA-F",29,31,5,4,0.895372669225486,0.939346338735702,-0.0902709145885667,0.0479961663583282
"HLA-G",6,5,3,4,0.772932450798938,1.20942163875394,0.274317296772623,0.111858458898154
"HLA-H",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HLTF",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HM13",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"HMCES",2,2,1,2,1,1.00660973632977,0.00950445733523746,0
"HMGA1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HMGB1",2,8,2,5,0.108237559256787,0.249885675601201,-2.00065989186778,0.965622009585421
"HMGB2",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HMGB3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HMGCR",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HMGCS1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HMGN1",4,5,2,3,1,0.804360345871935,-0.314086134855305,0
"HMGN3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HMGN4",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"HMGXB3",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"HMOX2",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"HNRNPA1",4,6,4,4,0.753106931991266,0.66949701992946,-0.578850461059298,0.123143354906026
"HNRNPA2B1",5,9,4,6,0.421805630435886,0.556505587189357,-0.845531922917765,0.374887627415604
"HNRNPA3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HNRNPAB",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HNRNPC",8,19,5,7,0.050213452722144,0.41789335382004,-1.25879328068054,1.29917991511998
"HNRNPD",2,5,2,4,0.452061316994495,0.40126146282924,-1.31738548861956,0.34480265406855
"HNRNPDL",29,29,7,8,1,1.00685457569431,0.00985532378633174,0
"HNRNPF",3,6,2,4,0.506534837136861,0.501546418640706,-0.995544864949847,0.295390680499119
"HNRNPH2",6,2,3,2,0.177254955348212,3.03403475660208,1.6012376125758,0.751401614817379
"HNRNPH3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HNRNPK",9,9,5,5,1,1.00667151795384,0.00959300138988254,0
"HNRNPM",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HNRNPR",4,5,3,3,1,0.804360345871935,-0.314086134855305,0
"HNRNPU",3,6,2,3,0.506534837136861,0.501546418640706,-0.995544864949847,0.295390680499119
"HOXB2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
