"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"EIF2AK2",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"EIF2AK3",5,2,4,2,0.286482737757817,2.52523546649066,1.33641791875547,0.542901541663037
"EIF2AK4",3,4,3,3,1,0.754114950562894,-0.407143643055342,0
"EIF2B1",10,5,6,3,0.206517597591758,2.02581878457557,1.01850512661337,0.685042935720067
"EIF2B2",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"EIF2B3",2,7,2,5,0.178412323649928,0.285951636356166,-1.80615693351063,0.748575150473847
"EIF2B5",2,10,2,6,0.0378464934655823,0.199390647017112,-2.32633035726008,1.42197435233548
"EIF2D",5,13,5,7,0.0943278936426503,0.383291734139443,-1.38348520878811,1.02535986332008
"EIF2S1",4,7,2,5,0.547362708650654,0.573152516536061,-0.803009002027573,0.261724794026592
"EIF2S2",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"EIF2S3",12,10,6,6,0.67449206431853,1.2111058015694,0.276324903621874,0.171023155618388
"EIF3A",26,43,8,8,0.0480423857403425,0.594943287169702,-0.749175944481245,1.31837543407223
"EIF3C;EIF3CL",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"EIF3D",24,42,8,8,0.0317362630161771,0.561521000112801,-0.832588116443035,1.49844421327751
"EIF3E",12,17,5,7,0.453959018932492,0.706045828069204,-0.502166265806772,0.342983351228372
"EIF3F",22,27,6,8,0.561873986571107,0.814925781138483,-0.29525942211936,0.250361074241001
"EIF3G",21,24,7,7,0.762591054171123,0.877450457841381,-0.188610423879607,0.117708293668833
"EIF3H",26,13,8,7,0.0355161678385484,2.04823308726439,1.03437990220601,1.4495739003359
"EIF3I",9,10,5,5,1,0.904871898112495,-0.144214529254,0
"EIF3J",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"EIF3K",12,16,7,6,0.568027805883168,0.751148463189218,-0.412830012795498,0.24563040434875
"EIF3L",28,43,8,8,0.0882949894691517,0.642432030409322,-0.638384270275138,1.05406394090307
"EIF3M",13,19,5,6,0.372060029298618,0.683464988813404,-0.54906065867853,0.429386984070009
"EIF4A1",19,27,6,8,0.294676255839297,0.701012914133643,-0.512487072926856,0.530654856933969
"EIF4A2",26,43,8,8,0.0480423857403425,0.594943287169702,-0.749175944481245,1.31837543407223
"EIF4A3",7,8,5,6,1,0.879735034647026,-0.184859027684698,4.82163733276644e-17
"EIF4B",16,15,5,6,0.858199004964141,1.07520889363532,0.104616976591018,0.0664119933442853
"EIF4E2",4,5,2,3,1,0.804360345871935,-0.314086134855305,0
"EIF4E3",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"EIF4EBP2",2,6,2,4,0.287786494812239,0.333974434851514,-1.58219042369868,0.540929590406852
"EIF4ENIF1",3,2,3,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"EIF4G1",4,12,2,7,0.0753047584009461,0.332210936439321,-1.58982852704443,1.1231775804795
"EIF4G2",46,32,7,7,0.104383784321957,1.47547573501962,0.56118019508052,0.981366962315284
"EIF4G3",1,6,1,4,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"EIF4H",11,9,6,5,0.660566967939459,1.233503173708,0.302761427585265,0.180083147266304
"EIF5",12,11,5,6,0.837119730595407,1.09960417707264,0.136984292347773,0.0772124217939037
"EIF5A",2,9,2,4,0.0644925183546591,0.221833246167443,-2.1724524963556,1.19049066405851
"EIF5B",13,10,8,6,0.536947914190938,1.31372070495221,0.393658593461374,0.270067840327564
"EIF6",5,6,2,4,1,0.837858382983901,-0.255221678447674,0
"EIPR1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"ELAC1",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"ELAC2",7,11,5,6,0.478073163956973,0.637400559834099,-0.649727808640245,0.320505634201113
"ELAVL1",1,7,1,5,0.0696054453169737,0.142811665434662,-2.80781426553884,1.1573567836853
"ELF1",19,11,6,6,0.144431942934422,1.75700776976548,0.813120571185416,0.840336746475602
"ELF2",3,11,2,6,0.056268261580395,0.27187485243587,-1.87898538208267,1.24973650225678
"ELF4",5,1,3,1,0.123160627939643,5.05507106684412,2.33773137443549,0.909528105494506
"ELK1",3,1,2,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"ELK2AP;MIR4507",3,1,2,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"ELK3",4,5,3,3,1,0.804360345871935,-0.314086134855305,0
"ELK4",2,5,2,3,0.452061316994495,0.40126146282924,-1.31738548861956,0.34480265406855
"ELL",3,3,3,3,1,1.00661849212498,0.0095170062774283,0
"ELL3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ELMO1",14,16,6,7,0.854114001312082,0.878603493364824,-0.186715859228497,0.0684841587764729
"ELMO2",6,7,4,5,1,0.861787036813675,-0.214596697605561,4.82163733276644e-17
"ELMOD2",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"ELMOD3",2,2,1,2,1,1.00660973632977,0.00950445733523746,0
"ELMSAN1",1,8,1,4,0.0385177657932726,0.124799031608585,-3.00232135539003,1.41433891188482
"ELOA",4,8,3,4,0.385811818943599,0.500885273674567,-0.997447898761675,0.413624472328822
"ELOB",8,10,6,6,0.813440827671456,0.803316920220342,-0.315958830645942,0.0896740335696928
"ELOVL1",4,8,3,4,0.385811818943599,0.500885273674567,-0.997447898761675,0.413624472328822
"ELOVL5",10,12,5,7,0.830603013063725,0.836774533847601,-0.257089149194999,0.0806064977932296
"ELP1",6,8,5,5,0.789572961127784,0.75313401053159,-0.409021498081165,0.102607732468694
"ELP2",10,7,4,6,0.476882343900033,1.4434976462359,0.52956875512044,0.321588756594723
"ELP3",1,6,1,5,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"ELP5",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"ELP6",2,5,2,4,0.452061316994495,0.40126146282924,-1.31738548861956,0.34480265406855
"EMB",7,9,5,6,0.802595831204158,0.781013103648247,-0.356581341129898,0.0955031003830575
"EMC10",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"EMC2",1,2,1,1,1,0.502863467225993,-0.991761348721336,0
