"Gene","HRGeneName","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"ENSG00000000419","DPM1",12,22,6,8,0.482883163758318,0.728425102162965,-0.457147455189276,0.316157936480634
"ENSG00000000457","SCYL3",17,33,6,8,0.244288121351951,0.683936482099164,-0.548065748161602,0.612097650327929
"ENSG00000000460","C1orf112",49,88,6,8,0.100411556232885,0.725756242191827,-0.462443019436782,0.998216301938426
"ENSG00000000938","FGR",8,7,1,4,0.438788074543713,1.54507298564518,0.627674989289102,0.357745184265602
"ENSG00000001036","FUCA2",15,28,6,7,0.34816797856863,0.713491952290056,-0.487030937725503,0.458211173972383
"ENSG00000001084","GCLC",4,9,3,5,0.574783586263391,0.595445653362416,-0.747958256323554,0.240495642237562
"ENSG00000001167","NFYA",19,45,6,7,0.0376452702875113,0.55343703208034,-0.853508912791364,1.42428958034153
"ENSG00000001460","STPG1",10,22,6,6,0.209153398613225,0.604918760712955,-0.725186690328698,0.679535074009588
"ENSG00000001461","NIPAL3",76,159,6,8,0.000468946950644244,0.588224713754902,-0.765560695799016,3.3288762838213
"ENSG00000001497","LAS1L",29,69,5,8,0.00771778381762599,0.54239594129761,-0.882581711936186,2.11250739059062
"ENSG00000001561","ENPP4",2,8,1,4,0.203816785706256,0.334312828140861,-1.58072938025473,0.690760051735846
"ENSG00000001629","ANKIB1",42,65,6,8,0.477400278608509,0.859174369159664,-0.218977139317524,0.321117331877017
"ENSG00000001630","CYP51A1",19,15,6,8,0.117774007511737,1.7281907559843,0.789262469540563,0.92895054689862
"ENSG00000001631","KRIT1",21,60,6,8,0.00164405629274046,0.450900587269724,-1.14911870589093,2.78408331623149
"ENSG00000002016","RAD52",58,106,6,8,0.0522077046871424,0.70645083805524,-0.501338928046067,1.28226540013579
"ENSG00000002330","BAD",23,23,5,7,0.362830680311582,1.3599567838807,0.443560806864135,0.44029599689676
"ENSG00000002549","LAP3",28,56,6,8,0.0870801026720155,0.656046304922475,-0.608130448451931,1.06008106757463
"ENSG00000002586","CD99",113,252,6,8,1.16016821552565e-07,0.504961904991543,-0.98575354178103,6.93547903682645
"ENSG00000002726","AOC1",2,0,2,0,0.181561126292028,Inf,Inf,0.74097713182864
"ENSG00000002745","WNT16",1,0,1,0,0.426315789473684,Inf,Inf,0.370268582074179
"ENSG00000002746","HECW1",1,2,1,1,1,0.672455000827729,-0.572490365886924,4.82163733276644e-17
"ENSG00000002822","MAD1L1",86,165,6,8,0.00291765313671122,0.648204244289889,-0.62547962777075,2.53496634018978
"ENSG00000002834","LASP1",67,111,6,8,0.166240569613648,0.787239987555655,-0.345124591203288,0.779262981699553
"ENSG00000002919","SNX11",25,37,6,8,0.792886921193227,0.905095556574113,-0.14385798035116,0.100788745852067
"ENSG00000002933","TMEM176A",1,1,1,1,1,1.34596893389605,0.428645111708016,0
"ENSG00000003056","M6PR",82,162,6,8,0.00161039780348613,0.627455572998159,-0.672414782253106,2.79306683047814
"ENSG00000003137","CYP26B1",1,0,1,0,0.426315789473684,Inf,Inf,0.370268582074179
"ENSG00000003147","ICA1",28,44,6,8,0.541987112918226,0.848982042141521,-0.236194056995237,0.266011039762426
"ENSG00000003249","DBNDD1",1,5,1,3,0.248077357757435,0.268063035001437,-1.89935580468626,0.605412872365203
"ENSG00000003393","ALS2",8,22,5,6,0.092252455922491,0.48227800215782,-1.05206308802536,1.03502206333271
"ENSG00000003400","CASP10",26,48,6,8,0.185966602113562,0.716057219354866,-0.481853218597304,0.730565044062449
"ENSG00000003402","CFLAR",184,377,6,8,5.98344748607643e-10,0.492147534872692,-1.02283722663487,9.22304851621755
"ENSG00000003436","TFPI",7,7,5,5,0.596934465821501,1.34967482685872,0.432611864915855,0.224073345075551
"ENSG00000003509","NDUFAF7",12,42,5,8,0.00182206699191045,0.37142608996092,-1.4288529373005,2.7394356593706
"ENSG00000003756","RBM5",104,184,6,8,0.0126968233805224,0.707012333352039,-0.500192712793809,1.89630492163266
"ENSG00000003987","MTMR7",7,8,4,5,0.796686472633821,1.17953529941661,0.238218594101973,0.098712556890366
"ENSG00000004059","ARF5",57,123,6,8,0.00152295587866833,0.581771365728569,-0.781475804874049,2.81731267836353
"ENSG00000004139","SARM1",16,40,5,7,0.0375385491190365,0.525107386165336,-0.929315606116738,1.42552251705759
"ENSG00000004142","POLDIP2",25,49,5,8,0.117617219806393,0.672309227157602,-0.572803144807468,0.929529090509669
"ENSG00000004399","PLXND1",6,6,2,5,0.770892457598344,1.34905167424,0.431945610511517,0.113006203439607
"ENSG00000004455","AK2",51,84,6,8,0.234393844148818,0.7990678312821,-0.323610119017438,0.630053798316514
"ENSG00000004468","CD38",9,25,3,7,0.055298672195819,0.476378663403236,-1.06981929732699,1.25728529663295
"ENSG00000004478","FKBP4",22,35,6,8,0.585296154328788,0.839742253905753,-0.251981512320769,0.232624329395598
"ENSG00000004487","KDM1A",9,24,6,8,0.0765201261388843,0.496886375783434,-1.00901210997085,1.11622432273549
"ENSG00000004534","RBM6",184,320,6,8,0.000484718395809972,0.665291969733874,-0.587940474807829,3.31451049781973
"ENSG00000004660","CAMKK1",7,5,5,3,0.380174227728618,1.89403778546277,0.921465112409252,0.420017327593198
"ENSG00000004700","RECQL",48,95,6,8,0.020183387746491,0.650525559579503,-0.620322352388303,1.69500593640811
"ENSG00000004766","CCDC132",18,28,6,8,0.652466366735448,0.860762014530388,-0.21631368179047,0.185441870376916
"ENSG00000004777","ARHGAP33",14,46,6,8,0.00193892038132776,0.394864238674028,-1.34057138047943,2.71244002416521
"ENSG00000004779","NDUFAB1",32,86,6,8,0.000296913772364548,0.471117664348015,-1.08584066865628,3.52736965715908
"ENSG00000004799","PDK4",2,0,2,0,0.181561126292028,Inf,Inf,0.74097713182864
"ENSG00000004864","SLC25A13",18,26,5,7,0.877576425510303,0.929417013873839,-0.105602039874377,0.0567150518056154
"ENSG00000004866","ST7",7,13,4,5,0.64977861994298,0.721326534389201,-0.47127559977622,0.187234582608678
"ENSG00000004897","CDC27",28,51,6,8,0.198190895678406,0.72540734436323,-0.46313674298588,0.702916299636036
"ENSG00000004961","HCCS",13,11,6,6,0.298923964526561,1.60358759497027,0.681303162247056,0.524439266478123
"ENSG00000004975","DVL2",11,29,4,8,0.0523734241631007,0.500990888435543,-0.997143729647302,1.28088903109134
"ENSG00000005007","UPF1",16,41,4,8,0.0278139930769562,0.511600578575541,-0.966910199104888,1.55573665778093
"ENSG00000005020","SKAP2",13,29,4,8,0.153061695696603,0.59414691261609,-0.751108389624892,0.815133479641101
"ENSG00000005022","SLC25A5",105,160,6,8,0.297833928618759,0.856633852906658,-0.223249403351249,0.52602582984582
"ENSG00000005059","CCDC109B",96,173,6,8,0.0106229183478137,0.695304846767732,-0.524282448715048,1.97375615667814
"ENSG00000005075","POLR2J",50,81,6,8,0.306398109438411,0.814414266615344,-0.296165260641082,0.51371391874896
"ENSG00000005100","DHX33",6,21,3,8,0.0313105271697908,0.378146929222205,-1.4029811914633,1.50430962018239
"ENSG00000005102","MEOX1",15,25,4,5,0.626775752841514,0.802304966105085,-0.317777367612123,0.202887812795051
"ENSG00000005156","LIG3",16,46,5,8,0.00570039166310093,0.452871930966501,-1.14282497106646,2.2440953037521
"ENSG00000005175","RPAP3",37,60,6,8,0.394174526359356,0.818078369901571,-0.289689038453152,0.404311445553873
"ENSG00000005187","ACSM3",2,5,2,4,0.705489533693455,0.536873871431815,-0.89734490133742,0.151509424847827
"ENSG00000005189","AC004381",1,2,1,2,1,0.672455000827729,-0.572490365886924,4.82163733276644e-17
"ENSG00000005194","CIAPIN1",22,25,4,7,0.552515211211505,1.19146929759033,0.252741775879953,0.257655760983517
"ENSG00000005206","SPPL2B",35,81,6,8,0.0043535613201706,0.554166961554045,-0.851607392409684,2.36115533409774
"ENSG00000005238","FAM214B",2,5,1,5,0.705489533693455,0.536873871431815,-0.89734490133742,0.151509424847827
"ENSG00000005302","MSL3",82,147,6,8,0.0228409268592417,0.708675919905673,-0.49680206634291,1.64128627688473
"ENSG00000005339","CREBBP",76,168,6,8,5.7491309692785e-05,0.548444969431209,-0.866581225966539,4.2403977977052
"ENSG00000005379","BZRAP1",12,21,4,6,0.48300635186302,0.764115695852818,-0.388136999563325,0.316047157942233
"ENSG00000005381","MPO",2,0,1,0,0.181561126292028,Inf,Inf,0.74097713182864
"ENSG00000005421","PON1",1,0,1,0,0.426315789473684,Inf,Inf,0.370268582074179
"ENSG00000005436","GCFC2",17,37,6,8,0.0939792525322779,0.606705005084266,-0.720932881785091,1.02696801347776
"ENSG00000005448","WDR54",22,33,6,8,0.781022426416117,0.893068837449012,-0.163156712800919,0.107336495535077
"ENSG00000005469","CROT",10,12,6,7,0.829964767625839,1.12347782881352,0.167971654044831,0.0809403432268775
"ENSG00000005471","ABCB4",1,1,1,1,1,1.34596893389605,0.428645111708016,0
"ENSG00000005483","KMT2E",224,426,6,8,3.92635657729738e-09,0.516879121230004,-0.952101167523622,8.40601026191367
"ENSG00000005486","RHBDD2",53,101,6,8,0.0302816878912558,0.676044476052602,-0.564809932300311,1.51881992106667
"ENSG00000005513","SOX8",1,0,1,0,0.426315789473684,Inf,Inf,0.370268582074179
"ENSG00000005700","IBTK",34,68,6,8,0.0484846300799767,0.652174172665046,-0.616670786131329,1.3143959135495
"ENSG00000005801","ZNF195",27,43,6,8,0.535576357718575,0.83732006217074,-0.256148902405855,0.271178602569264
"ENSG00000005810","MYCBP2",110,205,6,8,0.00172294111605557,0.655384464284799,-0.609586620305326,2.76372956492523
"ENSG00000005812","FBXL3",25,46,6,8,0.218165625854723,0.719130194505702,-0.475675108695909,0.661213675734929
"ENSG00000005844","ITGAL",127,232,6,8,0.00116097691272748,0.660838460702544,-0.597630441044458,2.93517641658765
"ENSG00000005882","PDK2",22,39,6,8,0.353648215355378,0.749536211207985,-0.415929916289642,0.451428529192639
"ENSG00000005884","ITGA3",5,6,3,5,1,1.12237936071379,0.166560384785313,0
"ENSG00000005889","ZFX",121,195,6,8,0.0787236919515358,0.790390333995763,-0.339362791160176,1.10389454673397
"ENSG00000005893","LAMP2",32,84,6,8,0.000552996285659588,0.483737911169346,-1.04770248678578,3.25727778573502
"ENSG00000005955","GGNBP2",93,171,6,8,0.00671899723136216,0.679448611710545,-0.557563654172676,2.17269553786612
"ENSG00000006007","GDE1",9,20,5,7,0.255336698189237,0.599413350442083,-0.738376878232914,0.592886761867518
"ENSG00000006015","C19orf60",68,150,6,8,0.000175282924648115,0.557140786495368,-0.843886159936284,3.75626038905334
"ENSG00000006016","CRLF1",2,7,2,4,0.315511932872615,0.38254861297264,-1.38628500266851,0.500984210801058
"ENSG00000006025","OSBPL7",17,40,5,8,0.0547087024784588,0.55891366225622,-0.839302653777532,1.26194358522487
"ENSG00000006062","MAP3K14",24,66,6,8,0.00133511723216451,0.467026124831711,-1.09842484021803,2.87448059868381
"ENSG00000006071","ABCC8",1,3,1,2,0.640594573570663,0.447833842315552,-1.15896453968484,0.193416744533107
"ENSG00000006075","CCL3",1,3,1,3,0.640594573570663,0.447833842315552,-1.15896453968484,0.193416744533107
"ENSG00000006114","SYNRG",69,159,6,8,3.52209525780731e-05,0.526580074976005,-0.925275161952206,4.45319890237765
"ENSG00000006125","AP2B1",65,144,6,8,0.000244491793709138,0.556832997169231,-0.844683389013426,3.61173571325467
"ENSG00000006194","ZNF263",20,59,5,8,0.00140746382255804,0.436538575151119,-1.19581895026456,2.851562759436
"ENSG00000006210","CX3CL1",1,1,1,1,1,1.34596893389605,0.428645111708016,0
"ENSG00000006282","SPATA20",17,19,6,7,0.610487038366856,1.21015318042853,0.275189674489506,0.214323552399703
"ENSG00000006327","TNFRSF12A",1,3,1,3,0.640594573570663,0.447833842315552,-1.15896453968484,0.193416744533107
"ENSG00000006432","MAP3K9",5,13,3,6,0.236427501654172,0.513519017051011,-0.961510390306566,0.626302006970306
"ENSG00000006451","RALA",43,83,6,8,0.0467181168517964,0.672504230655769,-0.572384751341671,1.33051467140414
"ENSG00000006453","BAIAP2L1",2,7,2,5,0.315511932872615,0.38254861297264,-1.38628500266851,0.500984210801058
"ENSG00000006459","KDM7A",22,44,6,8,0.126686506549679,0.659833181368704,-0.599826765616813,0.897269639600286
"ENSG00000006530","AGK",59,106,6,8,0.0641071419035263,0.720035663368135,-0.47385972987389,1.19309358488817
"ENSG00000006555","TTC22",17,23,4,7,1,0.994470434489089,-0.00799961437637387,0
"ENSG00000006576","PHTF2",57,153,6,8,6.47489634136085e-07,0.445852914263549,-1.1653602476584,6.18876717994715
"ENSG00000006607","FARP2",16,29,5,8,0.360654666797711,0.735131157665811,-0.443926425029183,0.442908443755681
"ENSG00000006625","GGCT",12,20,3,7,0.592182651808734,0.8033736281773,-0.315856991136899,0.22754431956424
"ENSG00000006634","DBF4",25,55,5,8,0.03589620902473,0.593983902169023,-0.75150426247348,1.44495141455748
"ENSG00000006638","TBXA2R",1,0,1,0,0.426315789473684,Inf,Inf,0.370268582074179
"ENSG00000006652","IFRD1",39,86,6,8,0.00761459559537596,0.581690359416537,-0.781676700876577,2.11835315672195
"ENSG00000006695","COX10",25,52,6,8,0.0745694331248647,0.630888257513549,-0.664543596188171,1.12743915839358
"ENSG00000006712","PAF1",32,40,5,8,0.806702846103649,1.08105718610853,0.112442841234483,0.0932864108332486
"ENSG00000006715","VPS41",36,103,6,8,1.84252237706586e-05,0.434699933870034,-1.20190821874544,4.73458722901723
"ENSG00000006740","ARHGAP44",4,9,3,2,0.574783586263391,0.595445653362416,-0.747958256323554,0.240495642237562
"ENSG00000006744","ELAC2",35,79,6,8,0.00737934498985627,0.569851987215019,-0.811340851119567,2.13198218559101
"ENSG00000006747","SCIN",1,1,1,1,1,1.34596893389605,0.428645111708016,0
"ENSG00000006756","ARSD",1,4,1,2,0.400990955951105,0.33548866354622,-1.57566407755869,0.396865422454188
"ENSG00000006757","PNPLA4",7,6,4,5,0.415685414541754,1.57650284388404,0.656727772529141,0.381235213634658
"ENSG00000006831","ADIPOR2",20,42,6,8,0.113920736597446,0.627877884008255,-0.671444098297282,0.943397215603531
"ENSG00000006837","CDKL3",6,16,4,7,0.191919415060412,0.499576570102828,-1.00122227804778,0.716881088698116
"ENSG00000007038","PRSS21",3,5,3,4,1,0.806511403226815,-0.310233163164878,0
"ENSG00000007047","MARK4",7,18,5,7,0.1561567420954,0.517603241082245,-0.950081443788312,0.806439260286692
"ENSG00000007080","CCDC124",25,58,6,8,0.0213869515904169,0.560895520565441,-0.834196033500451,1.66985111359623
"ENSG00000007129","CEACAM21",47,83,6,8,0.135050675812467,0.740665621389515,-0.43310572002101,0.869503238200775
"ENSG00000007168","PAFAH1B1",44,99,6,8,0.00231375712095291,0.56450052780755,-0.824953164969725,2.63568223162713
"ENSG00000007171","NOS2",2,1,1,1,0.578682861420733,2.69535536439055,1.43047549510973,0.237559379742247
"ENSG00000007202","KIAA0100",24,69,6,8,0.00068200117595456,0.444813735961687,-1.16872675534701,3.16621487650168
"ENSG00000007237","GAS7",3,3,1,2,0.704223622713123,1.34719547232598,0.429959194894745,0.152289410901895
"ENSG00000007255","TRAPPC6A",37,95,6,8,0.000392143932127654,0.491132679023283,-1.02581527500879,3.40655450069435
"ENSG00000007264","MATK",1,3,1,2,0.640594573570663,0.447833842315552,-1.15896453968484,0.193416744533107
"ENSG00000007312","CD79B",18,31,4,7,0.462641327076449,0.774340068786486,-0.368960797505215,0.334755574938526
"ENSG00000007341","ST7L",22,34,5,8,0.679515125392143,0.865620037307428,-0.208194199939963,0.167800871821501
"ENSG00000007350","TKTL1",5,5,3,3,0.75183075909692,1.3484307388076,0.43128142046488,0.123879910289148
"ENSG00000007372","PAX6",2,8,2,4,0.203816785706256,0.334312828140861,-1.58072938025473,0.690760051735846
"ENSG00000007376","RPUSD1",15,33,4,8,0.136394481551471,0.601339840689959,-0.733747550020873,0.865203200648949
"ENSG00000007392","LUC7L",66,138,6,8,0.00121919074957672,0.596860629796064,-0.744534001212285,2.91392834113491
"ENSG00000007402","CACNA2D2",11,29,5,8,0.0523734241631007,0.500990888435543,-0.997143729647302,1.28088903109134
"ENSG00000007516","BAIAP3",3,5,3,4,1,0.806511403226815,-0.310233163164878,0
"ENSG00000007520","TSR3",2,13,2,6,0.0320565157206851,0.204408806275908,-2.29047074353891,1.49408368365103
"ENSG00000007541","PIGQ",34,55,5,8,0.437637553018863,0.821270042988528,-0.284071420238019,0.358885418920689
"ENSG00000007545","CRAMP1L",8,17,5,8,0.313345465504461,0.628222694887707,-0.670652032810358,0.503976585695587
"ENSG00000007908","SELE",1,0,1,0,0.426315789473684,Inf,Inf,0.370268582074179
"ENSG00000007923","DNAJC11",19,47,6,8,0.0213149943436036,0.52843133860791,-0.920212066770556,1.6713147782663
"ENSG00000007933","FMO3",1,1,1,1,1,1.34596893389605,0.428645111708016,0
"ENSG00000007944","MYLIP",10,37,5,8,0.00242797473769058,0.352529250630912,-1.50418512676777,2.61475583627003
"ENSG00000007968","E2F2",14,22,5,6,0.733791729557648,0.852812449686108,-0.229699595616134,0.134427187412066
"ENSG00000008018","PSMB1",106,186,6,8,0.0133067511067815,0.713475045722735,-0.487065123548818,1.87592796621058
"ENSG00000008083","JARID2",52,93,6,8,0.0909001061608995,0.727596529048556,-0.458789434163465,1.04143560957159
"ENSG00000008086","CDKL5",1,1,1,1,1,1.34596893389605,0.428645111708016,0
"ENSG00000008128","CDK11A",98,248,6,8,3.14609783500932e-10,0.434183099528257,-1.20362452439562,9.50222777613612
"ENSG00000008130","NADK",12,27,5,8,0.141461304874074,0.589612427624369,-0.762161161561752,0.849362340195349
"ENSG00000008226","DLEC1",34,83,6,8,0.00171717282252827,0.522858492999503,-0.935507548168994,2.76518599366069
"ENSG00000008256","CYTH3",2,6,1,4,0.478562875074489,0.446856655516944,-1.1621159828093,0.320060995182795
"ENSG00000008277","ADAM22",5,9,3,6,0.787369058002206,0.745514840489002,-0.423691023281683,0.103821656097655
"ENSG00000008282","SYPL1",40,71,6,8,0.160573506053931,0.739935900851426,-0.434527796482452,0.794326109890243
"ENSG00000008283","CYB561",1,2,1,1,1,0.672455000827729,-0.572490365886924,4.82163733276644e-17
"ENSG00000008294","SPAG9",38,56,6,8,0.667140999950079,0.906936431096021,-0.140926661836469,0.175782368439127
"ENSG00000008300","CELSR3",15,23,6,7,0.741558809911938,0.874397347612292,-0.193639070126854,0.129854401200075
"ENSG00000008311","AASS",16,23,4,6,0.871059349314477,0.934303363992686,-0.0980370324612382,0.059952253486396
"ENSG00000008323","PLEKHG6",2,5,2,3,0.705489533693455,0.536873871431815,-0.89734490133742,0.151509424847827
"ENSG00000008324","SS18L2",27,73,5,8,0.00103828956922129,0.472862534729558,-1.0805072544261,2.98368150893756
"ENSG00000008382","MPND",2,2,2,2,1,1.34658111789768,0.429301140247126,0
"ENSG00000008394","MGST1",1,2,1,2,1,0.672455000827729,-0.572490365886924,4.82163733276644e-17
"ENSG00000008405","CRY1",24,44,5,8,0.257142607495679,0.722423147996261,-0.4690839742663,0.589825956546013
"ENSG00000008513","ST3GAL1",46,128,6,8,2.47268071346632e-06,0.438263546653946,-1.19012940974757,5.60683195858084
"ENSG00000008516","MMP25",18,49,6,8,0.00756739400400222,0.478005486040185,-1.0649009188622,2.12105365346347
"ENSG00000008517","IL32",310,519,6,8,8.28074865827871e-07,0.567325292365048,-0.81775191154795,6.08193039709664
"ENSG00000008710","PKD1",45,87,6,8,0.0411606662375929,0.670035376312757,-0.577690826356307,1.38551760424565
"ENSG00000008838","MED24",14,31,5,8,0.126199952638869,0.598015848931959,-0.741744374891163,0.898940808076684
"ENSG00000008853","RHOBTB2",11,39,5,8,0.00316046452193077,0.367529065636444,-1.44406974645834,2.50024908051932
"ENSG00000008869","HEATR5B",87,167,6,8,0.00300673772134884,0.647067661454787,-0.628011517535897,2.52190445388778
"ENSG00000008952","SEC62",91,139,6,8,0.305939347447281,0.858329570300032,-0.220396393382251,0.514364663975441
"ENSG00000008988","RPS20",219,367,6,8,0.000653344726576008,0.679248233752183,-0.557989185872251,3.18485760992551
"ENSG00000009307","CSDE1",148,273,6,8,0.00017289377467115,0.634211974841582,-0.65696297701441,3.76222064394205
"ENSG00000009335","UBE3C",24,45,6,8,0.211166498352542,0.705398870280848,-0.503488829644213,0.675374981662434
"ENSG00000009413","REV3L",67,129,6,8,0.00984725224266099,0.658778157477035,-0.60213537318977,2.00668493725137
"ENSG00000009694","TENM1",19,40,6,8,0.106984874592873,0.626900019328748,-0.67369272063217,0.970677618064142
"ENSG00000009724","MASP2",17,9,4,5,0.0258439878598466,2.58765031752081,1.37164267171067,1.58764047164065
"ENSG00000009765","IYD",3,1,1,1,0.318442006417866,4.04913966093301,2.0176154046001,0.496969648370982
"ENSG00000009780","FAM76A",66,87,6,8,0.930818198523952,1.02359867948312,0.0336501913094808,0.031135134365465
"ENSG00000009790","TRAF3IP3",244,449,6,8,1.40797399595242e-08,0.52854022706588,-0.91991481593812,7.85140536615886
"ENSG00000009830","POMT2",1,7,1,5,0.148412047204326,0.190991914316885,-2.38841653213342,0.828530844191744
"ENSG00000009844","VTA1",45,77,6,8,0.211645374007782,0.768175775120242,-0.380491626546837,0.674391219582362
"ENSG00000009954","BAZ1B",52,76,6,8,0.639875466375409,0.912757114994121,-0.131697085292689,0.193904540904573
"ENSG00000010017","RANBP9",52,92,6,8,0.108078142591887,0.736596327089941,-0.441053891380825,0.966262127615057
"ENSG00000010030","ETV7",4,13,2,5,0.139914067625228,0.410142709351306,-1.28580211137571,0.854138617281861
"ENSG00000010072","SPRTN",22,36,6,8,0.499294589692971,0.815312317914042,-0.294575283158316,0.301643139891653
"ENSG00000010165","METTL13",8,22,3,7,0.092252455922491,0.48227800215782,-1.05206308802536,1.03502206333271
"ENSG00000010219","DYRK4",9,12,5,5,1,1.00940284595973,0.0135020593596372,0
"ENSG00000010244","ZNF207",116,252,6,8,3.5175174900688e-07,0.521803153304665,-0.938422432366232,6.45376373445569
"ENSG00000010256","UQCRC1",80,104,6,8,0.81006327675571,1.04090387077071,0.0578368394672152,0.0914810555997416
"ENSG00000010270","STARD3NL",12,27,3,7,0.141461304874074,0.589612427624369,-0.762161161561752,0.849362340195349
"ENSG00000010278","CD9",1,10,1,5,0.0294430445627028,0.133200925496318,-2.90832398842181,1.53101728372257
"ENSG00000010292","NCAPD2",24,40,6,8,0.438325195929569,0.799028131073288,-0.323681798435617,0.358203564393557
"ENSG00000010295","IFFO1",23,69,6,8,0.000417254482831256,0.425509183446797,-1.23273782603093,3.37959898872081
"ENSG00000010310","GIPR",5,11,4,6,0.44978992208011,0.608435067770991,-0.716824788239627,0.346990279522951
"ENSG00000010318","PHF7",8,13,4,5,0.824870503007439,0.825767581410439,-0.276192313641919,0.083614226290834
"ENSG00000010319","SEMA3G",8,15,3,5,0.526750969176768,0.713831542648205,-0.486344442566394,0.278394656654394
"ENSG00000010322","NISCH",34,75,5,8,0.0115727590439935,0.585392895641904,-0.772522857655197,1.93656308921287
"ENSG00000010327","STAB1",9,9,1,2,0.632916194381409,1.35092783133833,0.433950605713708,0.198653791921433
"ENSG00000010361","FUZ",11,20,5,8,0.466339061551689,0.735148301715056,-0.443892780221498,0.331298205592358
"ENSG00000010404","IDS",99,206,6,8,4.18588773915492e-05,0.572215970558213,-0.805368331019347,4.37821242313525
"ENSG00000010438","PRSS3",1,1,1,1,1,1.34596893389605,0.428645111708016,0
"ENSG00000010539","ZNF200",9,22,5,7,0.14281026759804,0.5434921745193,-0.879668832152674,0.845240567063573
"ENSG00000010610","CD4",148,305,6,8,1.30940435703318e-07,0.530657420361138,-0.914147302494146,6.88292621829998
"ENSG00000010671","BTK",6,2,3,1,0.0791165821375562,4.06543262137822,2.02340888428233,1.1017324826705
"ENSG00000010704","HFE",1,4,1,4,0.400990955951105,0.33548866354622,-1.57566407755869,0.396865422454188
"ENSG00000010803","SCMH1",17,35,5,8,0.15404383744395,0.64311517341714,-0.636850966605799,0.812355671041428
"ENSG00000010810","FYN",146,267,6,8,0.000322254788236537,0.644449429921281,-0.633860940434173,3.49180062094351
"ENSG00000010818","HIVEP2",91,218,6,8,6.62350572438725e-08,0.478196047747469,-1.06432588854901,7.17891208401008
"ENSG00000010932","FMO1",6,0,2,0,0.00591243977740949,Inf,Inf,2.22823326984347
"ENSG00000011007","TCEB3",22,48,6,8,0.0620002948140297,0.601520430728654,-0.73331435530756,1.20760624540817
"ENSG00000011009","LYPLA2",48,69,6,8,0.769298239500335,0.930248588343203,-0.104311798831456,0.11390526142182
"ENSG00000011021","CLCN6",13,24,5,7,0.401622882711181,0.722720465303542,-0.468490347159778,0.396181550962429
"ENSG00000011028","MRC2",3,5,3,4,1,0.806511403226815,-0.310233163164878,0
"ENSG00000011052","NME2",5,3,5,3,0.297222959226047,2.25248766537936,1.17151920586356,0.526917646189862
"ENSG00000011105","TSPAN9",1,0,1,0,0.426315789473684,Inf,Inf,0.370268582074179
"ENSG00000011114","BTBD7",20,40,6,8,0.143881331805469,0.661077012649978,-0.597109745550334,0.841995550884879
"ENSG00000011132","APBA3",28,61,5,8,0.0344948736205569,0.598050952824801,-0.741659690303213,1.4622454418464
"ENSG00000011143","MKS1",8,17,3,7,0.313345465504461,0.628222694887707,-0.670652032810358,0.503976585695587
"ENSG00000011198","ABHD5",11,17,4,7,0.847471928978441,0.868284067863968,-0.203760982802396,0.0718746781297965
"ENSG00000011243","AKAP8L",17,23,5,7,1,0.994470434489089,-0.00799961437637387,0
"ENSG00000011258","MBTD1",20,48,4,8,0.0237609100515936,0.544873000131896,-0.876008091476873,1.62413692973392
"ENSG00000011260","UTP18",26,75,6,8,0.000336725374608549,0.441127218515475,-1.18073331426723,3.47272415525657
"ENSG00000011275","RNF216",78,142,6,8,0.0206074257787296,0.697759941348253,-0.519197320624105,1.68597625566945
"ENSG00000011295","TTC19",132,239,6,8,0.00129662093070835,0.665508727629626,-0.58747050880216,2.88718697207619
"ENSG00000011304","PTBP1",58,127,6,8,0.000760128932303769,0.570876679467631,-0.808748965998979,3.11911273687852
"ENSG00000011347","SYT7",1,0,1,0,0.426315789473684,Inf,Inf,0.370268582074179
"ENSG00000011376","LARS2",5,25,1,8,0.00427580315740266,0.262854141332866,-1.92766562977661,2.36898229635886
"ENSG00000011405","PIK3C2A",15,40,5,8,0.018249335096631,0.491418486068823,-1.02497596519261,1.73875295417324
"ENSG00000011422","PLAUR",3,1,2,1,0.318442006417866,4.04913966093301,2.0176154046001,0.496969648370982
"ENSG00000011451","WIZ",11,12,4,5,0.672988597659445,1.23795037249764,0.307953480314175,0.171992293897173
"ENSG00000011454","RABGAP1",22,47,5,8,0.0794581969067287,0.61516853179387,-0.700946389029229,1.09986129433154
"ENSG00000011465","DCN",1,2,1,2,1,0.672455000827729,-0.572490365886924,4.82163733276644e-17
"ENSG00000011478","QPCTL",6,5,3,3,0.543486772567334,1.62075828827263,0.69666895062596,0.264811021349393
"ENSG00000011485","PPP5C",22,62,6,8,0.00192585729753549,0.456666629371835,-1.13078672535668,2.71537589643731
"ENSG00000011523","CEP68",54,81,6,8,0.522328892239022,0.886384459602425,-0.173995507104786,0.282055950818308
"ENSG00000011566","MAP4K3",6,13,5,7,0.360833857398794,0.617243949531718,-0.69608730531496,0.442692718936091
"ENSG00000011590","ZBTB32",6,15,3,5,0.266035328170152,0.53357184329087,-0.906245557705971,0.575060687389302
"ENSG00000011600","TYROBP",7,2,3,2,0.0425324008010106,4.75105957077684,2.24824929597745,1.37128010223299
"ENSG00000011638","TMEM159",40,78,6,8,0.0509138301887564,0.66676819388738,-0.584742808222551,1.29316423026042
"ENSG00000012048","BRCA1",6,6,2,3,0.770892457598344,1.34905167424,0.431945610511517,0.113006203439607
