"Gene","HRGeneName","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"ENSG00000115694","STK25",36,67,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115705","TPO",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000115738","ID2",6,6,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000115750","TAF1B",22,40,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115756","HPCAL1",35,54,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115758","ODC1",11,31,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000115760","BIRC6",126,271,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115761","NOL10",15,24,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000115762","PLEKHB2",25,60,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115806","GORASP2",39,83,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115808","STRN",8,20,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000115816","CEBPZ",62,106,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115825","PRKD3",50,80,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115827","DCAF17",16,26,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000115839","RAB3GAP1",66,142,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115840","SLC25A12",9,29,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000115841","RMDN2",3,2,2,2,1,1,0,4.82163733276644e-17
"ENSG00000115850","LCT",1,1,1,1,1,1,0,0
"ENSG00000115866","DARS",72,154,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115875","SRSF7",107,249,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115896","PLCL1",18,33,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000115902","SLC1A4",3,17,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000115904","SOS1",33,71,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115919","KYNU",3,1,1,1,1,1,0,0
"ENSG00000115935","WIPF1",166,352,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115942","ORC2",45,102,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115944","COX7A2L",81,129,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115946","PNO1",32,63,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115947","ORC4",60,97,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115956","PLEK",9,9,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000115963","RND3",1,1,1,1,1,1,0,0
"ENSG00000115966","ATF2",20,63,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000115970","THADA",29,57,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115977","AAK1",142,281,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115993","TRAK2",43,88,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000115998","C2orf42",22,44,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116001","TIA1",68,118,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116005","PCYOX1",15,26,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000116014","KISS1R",1,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000116016","EPAS1",31,20,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"ENSG00000116017","ARID3A",20,51,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116030","SUMO1",95,146,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116031","CD207",1,0,1,0,1,Inf,Inf,0
"ENSG00000116032","GRIN3B",4,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"ENSG00000116039","ATP6V1B1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000116044","NFE2L2",52,126,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116062","MSH6",48,85,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116095","PLEKHA3",36,83,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116106","EPHA4",17,18,5,5,1,1,0,4.82163733276644e-17
"ENSG00000116120","FARSB",28,52,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116127","ALMS1",20,45,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116128","BCL9",15,51,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116133","DHCR24",5,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000116138","DNAJC16",38,80,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116151","MORN1",4,12,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ENSG00000116157","GPX7",11,35,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000116161","CACYBP",70,130,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116171","SCP2",59,101,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116191","RALGPS2",7,4,2,2,1,1,0,4.82163733276644e-17
"ENSG00000116194","ANGPTL1",1,1,1,1,1,1,0,0
"ENSG00000116198","CEP104",10,31,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116199","FAM20B",3,20,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000116205","TCEANC2",10,37,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000116209","TMEM59",99,219,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116212","LRRC42",5,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"ENSG00000116213","WRAP73",18,47,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116221","MRPL37",64,63,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116237","ICMT",9,12,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000116251","RPL22",193,389,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116260","QSOX1",18,55,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116266","STXBP3",41,114,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116273","PHF13",5,4,4,4,1,1,0,0
"ENSG00000116285","ERRFI1",1,5,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000116288","PARK7",102,191,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116299","KIAA1324",13,29,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116337","AMPD2",14,29,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000116350","SRSF4",57,128,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116353","MECR",11,12,6,6,1,1,0,4.82163733276644e-17
"ENSG00000116396","KCNC4",5,5,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000116406","EDEM3",78,121,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116455","WDR77",25,52,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116459","ATP5F1",68,149,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116473","RAP1A",55,130,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116478","HDAC1",70,145,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116489","CAPZA1",369,503,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116497","S100PBP",32,66,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116514","RNF19B",8,10,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000116521","SCAMP3",42,119,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116525","TRIM62",9,20,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000116539","ASH1L",100,220,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116544","DLGAP3",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"ENSG00000116560","SFPQ",73,160,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116574","RHOU",1,2,1,1,1,1,0,0
"ENSG00000116580","GON4L",111,216,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116584","ARHGEF2",45,85,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116586","LAMTOR2",27,38,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000116604","MEF2D",25,43,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116641","DOCK7",2,14,2,7,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"ENSG00000116649","SRM",10,14,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000116652","DLEU2L",4,5,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000116661","FBXO2",1,0,1,0,1,Inf,Inf,0
"ENSG00000116663","FBXO6",8,16,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000116667","C1orf21",6,10,2,2,1,1,0,4.82163733276644e-17
"ENSG00000116668","SWT1",7,17,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000116670","MAD2L2",22,34,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116678","LEPR",8,8,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000116679","IVNS1ABP",74,156,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116685","KIAA2013",16,23,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000116688","MFN2",18,36,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116690","PRG4",28,53,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116691","MIIP",33,68,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116698","SMG7",47,91,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116701","NCF2",10,16,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000116704","SLC35D1",25,56,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116717","GADD45A",6,21,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000116721","PRAMEF1",1,0,1,0,1,Inf,Inf,0
"ENSG00000116731","PRDM2",81,215,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116741","RGS2",13,17,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000116747","TROVE2",99,198,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116750","UCHL5",42,83,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116752","BCAS2",37,75,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116754","SRSF11",153,288,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116771","AGMAT",9,20,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000116786","PLEKHM2",14,21,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000116791","CRYZ",19,28,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116793","PHTF1",33,47,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116809","ZBTB17",12,30,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000116815","CD58",31,67,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000116819","TFAP2E",3,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000116824","CD2",177,286,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116830","TTF2",31,40,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116852","KIF21B",43,79,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116857","TMEM9",16,29,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000116863","ADPRHL2",16,25,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000116871","MAP7D1",12,29,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116874","WARS2",11,13,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000116885","OSCP1",1,0,1,0,1,Inf,Inf,0
"ENSG00000116898","MRPS15",31,50,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116903","EXOC8",24,35,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116906","GNPAT",28,75,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116918","TSNAX",41,70,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116922","C1orf109",7,12,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000116954","RRAGC",8,16,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000116957","TBCE",4,23,2,8,0.00699300699300699,0,-Inf,2.15533603746506
"ENSG00000116962","NID1",3,1,1,1,1,1,0,0
"ENSG00000116977","LGALS8",63,123,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116983","HPCAL4",11,16,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000116984","MTR",47,129,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000116985","BMP8B",5,7,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ENSG00000116991","SIPA1L2",3,2,2,2,1,1,0,4.82163733276644e-17
"ENSG00000117000","RLF",38,86,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117009","KMO",1,6,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000117010","ZNF684",7,10,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000117020","AKT3",23,27,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117036","ETV3",11,38,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000117054","ACADM",29,43,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117090","SLAMF1",37,82,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117091","CD48",80,140,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117114","LPHN2",5,6,1,1,1,1,0,0
"ENSG00000117118","SDHB",35,56,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117122","MFAP2",5,3,1,1,1,1,0,0
"ENSG00000117133","RPF1",50,69,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117139","KDM5B",20,53,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117143","UAP1",3,15,2,7,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"ENSG00000117151","CTBS",30,54,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117153","KLHL12",11,31,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000117155","SSX2IP",3,10,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000117174","ZNHIT6",23,54,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117222","RBBP5",53,94,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117226","GBP3",25,68,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117228","GBP1",54,124,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117242","PINK1",8,20,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000117245","KIF17",1,1,1,1,1,1,0,0
"ENSG00000117262","GPR89A",38,81,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117266","CDK18",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"ENSG00000117280","RAB7L1",40,99,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117281","CD160",3,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"ENSG00000117289","TXNIP",304,552,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117298","ECE1",68,116,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117305","HMGCL",14,32,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000117308","GALE",5,4,4,4,1,1,0,0
"ENSG00000117318","ID3",63,141,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117322","CR2",1,1,1,1,1,1,0,0
"ENSG00000117335","CD46",94,173,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117360","PRPF3",41,130,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117362","APH1A",42,111,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117385","LEPRE1",14,49,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000117394","SLC2A1",21,42,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000117395","EBNA1BP2",24,42,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117399","CDC20",1,1,1,1,1,1,0,0
"ENSG00000117408","IPO13",9,7,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000117410","ATP6V0B",57,85,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117419","ERI3",17,47,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117448","AKR1A1",35,54,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117450","PRDX1",87,174,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117461","PIK3R3",3,2,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000117475","BLZF1",4,26,3,8,0.0256410256410256,0,-Inf,1.5910646070265
"ENSG00000117479","SLC19A2",2,10,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"ENSG00000117481","NSUN4",16,41,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000117500","TMED5",53,114,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117505","DR1",150,230,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117519","CNN3",8,8,5,4,1,1.61371647991769,0.690387128214865,0
"ENSG00000117523","PRRC2C",273,485,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117528","ABCD3",6,25,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000117533","VAMP4",23,29,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000117543","DPH5",16,40,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117569","PTBP2",54,86,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117586","TNFSF4",2,2,2,2,1,1,0,4.82163733276644e-17
"ENSG00000117592","PRDX6",40,85,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117593","DARS2",6,15,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"ENSG00000117595","IRF6",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000117597","DIEXF",6,25,3,8,0.0256410256410256,0,-Inf,1.5910646070265
"ENSG00000117601","SERPINC1",1,0,1,0,1,Inf,Inf,0
"ENSG00000117602","RCAN3",156,324,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117614","SYF2",77,107,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117616","C1orf63",116,260,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117620","SLC35A3",17,40,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117625","RCOR3",44,77,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117632","STMN1",25,68,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117640","MTFR1L",19,50,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117643","MAN1C1",9,22,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000117676","RPS6KA1",40,98,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117682","DHDDS",12,43,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000117691","NENF",1,13,1,6,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"ENSG00000117697","NSL1",24,35,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000117713","ARID1A",100,191,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117724","CENPF",8,12,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000117748","RPA2",65,106,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117751","PPP1R8",7,11,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000117758","STX12",17,39,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000117859","OSBPL9",29,64,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117862","TXNDC12",46,97,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117868","ESYT2",53,104,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117877","CD3EAP",19,22,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000117899","MESDC2",56,111,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000117906","RCN2",32,60,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000117983","MUC5B",1,4,1,2,1,0.451603012346455,-1.1468729854753,0
"ENSG00000117984","CTSD",54,97,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118007","STAG1",40,99,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118046","STK11",5,11,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000118058","KMT2A",127,244,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118096","IFT46",5,18,2,8,0.00699300699300699,0,-Inf,2.15533603746506
"ENSG00000118162","KPTN",2,5,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000118181","RPS25",274,518,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118193","KIF14",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"ENSG00000118194","TNNT2",1,0,1,0,1,Inf,Inf,0
"ENSG00000118197","DDX59",15,43,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118200","CAMSAP2",6,9,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000118217","ATF6",34,69,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118242","MREG",6,6,3,4,1,0.619687542666112,-0.690387128214864,0
"ENSG00000118246","FASTKD2",19,36,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118260","CREB1",67,148,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118263","KLF7",21,46,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000118292","C1orf54",14,17,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000118298","CA14",2,6,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000118308","LRMP",23,34,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118322","ATP10B",1,1,1,1,1,1,0,0
"ENSG00000118363","SPCS2",69,119,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118402","ELOVL4",1,0,1,0,1,Inf,Inf,0
"ENSG00000118407","FILIP1",1,7,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000118412","CASP8AP2",72,109,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118418","HMGN3",64,93,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118420","UBE3D",14,17,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000118434","SPACA1",1,0,1,0,1,Inf,Inf,0
"ENSG00000118454","ANKRD13C",39,87,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118482","PHF3",81,212,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118495","PLAGL1",5,8,4,4,1,1,0,0
"ENSG00000118496","FBXO30",9,9,3,6,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"ENSG00000118503","TNFAIP3",78,202,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118507","AKAP7",15,23,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000118508","RAB32",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"ENSG00000118513","MYB",2,8,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000118518","RNF146",14,41,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000118520","ARG1",8,12,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"ENSG00000118557","PMFBP1",16,21,6,7,1,0.451603012346455,-1.1468729854753,0
"ENSG00000118564","FBXL5",70,172,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118579","MED28",54,145,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118596","SLC16A7",13,63,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000118600","TMEM5",8,15,4,5,1,0.619687542666112,-0.690387128214864,0
"ENSG00000118620","ZNF430",46,82,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118640","VAMP8",91,150,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118655","DCLRE1B",10,7,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000118680","MYL12B",174,289,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118689","FOXO3",25,70,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118690","ARMC2",12,15,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"ENSG00000118705","RPN2",112,180,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118707","TGIF2",17,53,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000118762","PKD2",9,22,4,8,0.076923076923077,0,-Inf,1.11394335230684
"ENSG00000118816","CCNI",183,386,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118849","RARRES1",1,1,1,1,1,1,0,0
"ENSG00000118855","MFSD1",18,45,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000118873","RAB3GAP2",38,81,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118894","FAM86A",24,37,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118898","PPL",6,8,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"ENSG00000118900","UBN1",27,57,5,8,0.2,0,-Inf,0.698970004336019
"ENSG00000118922","KLF12",103,202,6,8,0.466666666666667,0,-Inf,0.330993219041424
"ENSG00000118939","UCHL3",31,41,6,8,0.466666666666667,0,-Inf,0.330993219041424
