"p_val","avg_logFC","pct.1","pct.2","p_val_adj","Feature","NegLogP"
5.30027033706104e-06,0.807681331840605,0.239,0.102,0.306700143054037,"ENSG00000137841-PLCB2",5.2757019789087
5.55158677561715e-06,0.623394802360045,0.504,0.331,0.321242568771087,"ENSG00000140988-RPS2",5.25558286743578
5.79906828450526e-06,0.407150557178113,0.169,0.053,0.335563086282897,"ENSG00000159842-ABR",5.23664177736849
5.88575681698941e-06,0.433590107022955,0.496,0.319,0.340579318215092,"ENSG00000101596-SMCHD1",5.2301976856991
6.46879209870996e-06,0.278648722988269,0.676,0.529,0.374316654791852,"ENSG00000269968-RP5-940J5.9",5.18917680647799
6.86092785806596e-06,0.477607311779684,0.272,0.127,0.397007590506987,"ENSG00000112245-PTP4A1",5.16361714721033
6.91625921765641e-06,0.325797847283683,0.904,0.805,0.400209339629688,"ENSG00000234745-HLA-B",5.16012873797068
7.0381333951001e-06,0.456082058716972,0.217,0.087,0.407261588907467,"ENSG00000168675-LDLRAD4",5.15254250615572
7.1172717378683e-06,0.532472992769113,0.268,0.121,0.411840929111749,"ENSG00000119314-PTBP3",5.14768645246677
7.66136235986375e-06,0.339087664388659,0.651,0.452,0.443324732953516,"ENSG00000167978-SRRM2",5.1156939963253
7.98634711109948e-06,0.521230895924802,0.335,0.176,0.462129975583771,"ENSG00000213064-SFT2D2",5.09765181796349
9.60071883964797e-06,0.303067246499165,0.853,0.746,0.55554559565623,"ENSG00000164924-YWHAZ",5.01769624858492
9.958788803393e-06,-0.578493270147765,0.794,0.836,0.576265314108336,"ENSG00000197622-CDC42SE1",5.00179347763944
1.04899926987482e-05,0.948208882679098,0.309,0.158,0.607003427513063,"ENSG00000144802-NFKBIZ",4.97922481408428
1.1029046621269e-05,0.281155065730146,0.36,0.201,0.638195782739732,"ENSG00000231721-LINC-PINT",4.95746202745257
1.12888377027663e-05,0.31752376842283,0.544,0.353,0.65322859367057,"ENSG00000168028-RPSA",4.94735077067557
1.17540087117341e-05,-0.843351682410379,0.07,0.189,0.680145714104495,"ENSG00000165476-REEP3",4.92981399173489
1.25907296698598e-05,0.549210489212193,0.471,0.303,0.728562572346439,"ENSG00000089280-FUS",4.89994910051873
1.29123764095128e-05,0.667204924975495,0.176,0.065,0.747174660936459,"ENSG00000184384-MAML2",4.88899382229118
1.39068031475197e-05,0.361758629186617,0.434,0.254,0.80471716413123,"ENSG00000161960-EIF4A1",4.85677269279423
1.43682026072179e-05,0.50041562016484,0.375,0.217,0.831416043866666,"ENSG00000116731-PRDM2",4.84259755661104
1.46198228880928e-05,0.457169297868738,0.699,0.517,0.845976051419492,"ENSG00000076928-ARHGEF1",4.83505788860866
1.48840219310338e-05,0.317906105640874,0.221,0.09,0.861263929039272,"ENSG00000117090-SLAMF1",4.82727969873382
1.56503484268066e-05,-0.623110007506648,0.772,0.824,0.905607411717164,"ENSG00000143443-C1orf56",4.80547598922584
1.56616541181438e-05,0.311603695826325,0.25,0.111,0.906261615546392,"ENSG00000158050-DUSP2",4.80516237149614
1.65510896998554e-05,0.763740840388493,0.254,0.121,0.957728805482134,"ENSG00000010818-HIVEP2",4.78117340762514
1.75258251715459e-05,0.529328871310458,0.327,0.173,1,"ENSG00000196235-SUPT5H",4.75632152491552
2.02055452728339e-05,0.491671203921861,0.61,0.433,1,"ENSG00000120129-DUSP1",4.69452942506357
2.14841620016573e-05,0.462676868971756,0.562,0.412,1,"ENSG00000160255-ITGB2",4.6678815814799
2.20500603354632e-05,0.282478457544677,0.566,0.399,1,"ENSG00000197747-S100A10",4.65659021783683
2.22572188003956e-05,0.576554277678244,0.261,0.13,1,"ENSG00000134250-NOTCH2",4.65252910483076
2.3986769919966e-05,0.322696346398993,0.279,0.142,1,"ENSG00000134186-PRPF38B",4.62002823058082
2.48353265455079e-05,0.470741034296597,0.36,0.204,1,"ENSG00000171988-JMJD1C",4.6049301253414
2.51652606107864e-05,0.551259193490122,0.217,0.096,1,"ENSG00000139289-PHLDA1",4.59919856770116
2.80281652198783e-05,0.401394439476069,0.371,0.217,1,"ENSG00000102144-PGK1",4.55240533110033
2.82912095041216e-05,0.306305421556969,0.224,0.096,1,"ENSG00000109118-PHF12",4.54834848521401
2.8651377593362e-05,0.578275610958916,0.25,0.118,1,"ENSG00000123338-NCKAP1L",4.54285449178343
3.01562162873913e-05,0.408683812962497,0.136,0.04,1,"ENSG00000113916-BCL6",4.52062315048768
3.04991146770257e-05,0.578233378065433,0.485,0.341,1,"ENSG00000060237-WNK1",4.51571276709462
3.19968235513502e-05,0.445796611572776,0.232,0.102,1,"ENSG00000198198-SZT2",4.49489313363613
3.3569456478436e-05,0.413007857330145,0.324,0.176,1,"ENSG00000006576-PHTF2",4.47405569033754
3.40647569475094e-05,0.572108297596204,0.39,0.241,1,"ENSG00000065413-ANKRD44",4.46769470541039
3.47108865774893e-05,0.437557725806285,0.287,0.142,1,"ENSG00000178971-CTC1",4.45953429353706
3.57369508332365e-05,0.298010059261322,0.184,0.071,1,"ENSG00000112159-MDN1",4.44688250535001
3.59879634625039e-05,0.27847668134103,0.279,0.142,1,"ENSG00000056558-TRAF1",4.44384272911874
3.60984178415979e-05,0.308057473244449,0.57,0.353,1,"ENSG00000156976-EIF4A2",4.44251183238025
3.61705785035454e-05,0.340539035171005,0.114,0.028,1,"ENSG00000123908-AGO2",4.4416445451812
3.74386364316499e-05,0.492901052126525,0.463,0.319,1,"ENSG00000067066-SP100",4.42667997726818
4.14244979197873e-05,0.47466804824309,0.327,0.186,1,"ENSG00000034677-RNF19A",4.38274274668623
4.22768186455607e-05,0.35817423724109,0.195,0.084,1,"ENSG00000189159-HN1",4.37389770103967
4.23418070602219e-05,0.301077763887197,0.147,0.05,1,"ENSG00000139718-SETD1B",4.37323061113626
4.30292447761834e-05,0.54713159681381,0.188,0.077,1,"ENSG00000175354-PTPN2",4.36623627633005
4.41335569413931e-05,-0.980661532718091,0.702,0.749,1,"ENSG00000116489-CAPZA1",4.35523106920434
4.4152566364024e-05,-0.904599963573266,0.382,0.498,1,"ENSG00000185905-C16orf54",4.35504404802431
4.47640063067808e-05,0.270593657563968,0.761,0.567,1,"ENSG00000148303-RPL7A",4.34907105174455
4.67665264981664e-05,0.266829509604434,0.625,0.433,1,"ENSG00000128340-RAC2",4.33006488535554
5.30797278974291e-05,0.450661437827219,0.533,0.39,1,"ENSG00000213983-AP1G2",4.27507131212539
5.52271808187433e-05,0.587069109887758,0.221,0.102,1,"ENSG00000143507-DUSP10",4.25784712563587
5.78958797860308e-05,0.41998828053464,0.228,0.105,1,"ENSG00000142875-PRKACB",4.23735234214236
5.88957643151174e-05,0.307001316787468,0.695,0.539,1,"ENSG00000117523-PRRC2C",4.22991593782271
6.54520868049341e-05,0.503454493881434,0.312,0.17,1,"ENSG00000160710-ADAR",4.18407650230773
6.83969842615582e-05,0.547657192929871,0.404,0.269,1,"ENSG00000130985-UBA1",4.16496304663423
6.93962506917772e-05,0.325068387969781,0.452,0.282,1,"ENSG00000177606-JUN",4.15866399277076
7.23019511383931e-05,0.594790291796692,0.493,0.331,1,"ENSG00000198563-DDX39B",4.14084998268882
7.30741679196156e-05,0.63740216701618,0.684,0.588,1,"ENSG00000067082-KLF6",4.1362361211635
7.36242400405814e-05,0.444386174781162,0.235,0.111,1,"ENSG00000173200-PARP15",4.13297917502841
7.39930908544505e-05,0.29170998046486,0.195,0.084,1,"ENSG00000111790-FGFR1OP2",4.13080883086192
7.72894255882889e-05,0.313873585832807,0.235,0.108,1,"ENSG00000084623-EIF3I",4.11187992034815
8.46934398531893e-05,0.500592347501745,0.239,0.115,1,"ENSG00000108799-EZH1",4.07215022775545
8.74422183095084e-05,0.373970551362596,0.246,0.127,1,"ENSG00000154310-TNIK",4.05827883336212
9.09481274751845e-05,0.410655835635763,0.496,0.35,1,"ENSG00000106948-AKNA",4.04120623816802
9.23256845080447e-05,0.642185598795981,0.272,0.149,1,"ENSG00000121966-CXCR4",4.03467746378026
9.58268080614387e-05,0.342076890481882,0.136,0.046,1,"ENSG00000119953-SMNDC1",4.01851297772247
9.90343584288571e-05,0.366469226436939,0.684,0.539,1,"ENSG00000204642-HLA-F",4.00421410755055
9.99057907003869e-05,0.264693235118902,0.118,0.034,1,"ENSG00000100425-BRD1",4.00040933863748
0.000100313777485817,0.46491317251759,0.309,0.176,1,"ENSG00000163492-CCDC141",3.99863941518349
0.000101070282827936,0.376845244143945,0.158,0.059,1,"ENSG00000178567-EPM2AIP1",3.99537651899854
0.000101420088787938,0.31344414335769,0.684,0.536,1,"ENSG00000026508-CD44",3.99387601358607
0.000104593349466312,0.414571767921398,0.235,0.118,1,"ENSG00000079459-FDFT1",3.98049592906249
0.000104629099727045,0.505706080448751,0.268,0.139,1,"ENSG00000196396-PTPN1",3.98034751151768
0.000105059249470999,0.370342325767059,0.29,0.158,1,"ENSG00000120948-TARDBP",3.97856570606259
0.000105995224266939,0.480520125662749,0.368,0.223,1,"ENSG00000134333-LDHA",3.97471370191674
0.000106358141442666,-0.795277222616758,0.724,0.777,1,"ENSG00000119335-SET",3.97322926036122
0.000109354646781115,0.388490612138204,0.327,0.183,1,"ENSG00000115977-AAK1",3.96116275786165
0.000115213285968959,0.549220174431218,0.382,0.241,1,"ENSG00000029363-BCLAF1",3.93849743679559
0.000117237721690574,0.509481541751673,0.368,0.22,1,"ENSG00000143384-MCL1",3.93093262990288
0.000121382063987022,0.250749257019257,0.706,0.514,1,"ENSG00000135486-HNRNPA1",3.91584548201647
0.000124236306329883,0.412777934159316,0.294,0.161,1,"ENSG00000152061-RABGAP1L",3.90575146909852
0.000125182712281407,-0.690051176042273,0.176,0.3,1,"ENSG00000128335-APOL2",3.9024556430041
0.00012527243214559,0.377148029752507,0.555,0.393,1,"ENSG00000213402-PTPRCAP",3.90214449073221
0.000125601026978029,0.488349854889714,0.393,0.254,1,"ENSG00000069667-RORA",3.90100680957121
0.000141595859426417,0.317313229036376,0.346,0.204,1,"ENSG00000099995-SF3A1",3.84894944618404
0.000160175734322368,0.314094909651149,0.202,0.093,1,"ENSG00000135837-CEP350",3.79540327631739
0.000160618723248196,0.306478028335184,0.213,0.099,1,"ENSG00000171522-PTGER4",3.79420383060516
0.00016226411526528,0.251963560150889,0.199,0.09,1,"ENSG00000162298-SYVN1",3.7897775138485
0.000163591616400884,0.326208421141653,0.118,0.037,1,"ENSG00000124496-TRERF1",3.78623895643564
0.000165901055379334,0.295298607490726,0.173,0.071,1,"ENSG00000081791-KIAA0141",3.78015085120311
0.00016786732974365,0.300681696068837,0.625,0.458,1,"ENSG00000141027-NCOR1",3.77503381781458
0.000174714282785612,0.351407597234767,0.393,0.251,1,"ENSG00000142168-SOD1",3.75767159025789
0.00019002232128675,0.313230656841094,0.452,0.294,1,"ENSG00000115875-SRSF7",3.7211953809299
0.000190152241722969,0.455442519445874,0.46,0.316,1,"ENSG00000107742-SPOCK2",3.72089855028302
0.000200154887396752,0.255602961446682,0.103,0.028,1,"ENSG00000168461-RAB31",3.69863380079482
0.000202642178660293,0.355956825235165,0.36,0.241,1,"ENSG00000141522-ARHGDIA",3.69327015397621
0.000208656433632823,0.312446499219984,0.301,0.18,1,"ENSG00000160305-DIP2A",3.68056821987555
0.000218489767495446,0.301909992209049,0.176,0.077,1,"ENSG00000080845-DLGAP4",3.66056889747765
0.0002234543318979,0.555944932546085,0.121,0.04,1,"ENSG00000179934-CCR8",3.65081122166543
0.000227219789752063,0.379201204559185,0.162,0.068,1,"ENSG00000130939-UBE4B",3.64355384635083
0.000249645527509199,0.328068156856554,0.596,0.427,1,"ENSG00000147168-IL2RG",3.60267621008343
0.000250385177181088,0.373813753327064,0.235,0.127,1,"ENSG00000139722-VPS37B",3.60139138496243
0.000253038441919736,0.653168528741918,0.349,0.235,1,"ENSG00000182484-WASH6P",3.59681349524561
0.000259739703228603,0.512414935601856,0.25,0.133,1,"ENSG00000162924-REL",3.58546166001577
0.000275595502447291,0.523538614947065,0.375,0.248,1,"ENSG00000184640-SEPT9",3.55972787413111
0.000278356369670654,0.335467043512197,0.324,0.192,1,"ENSG00000069424-KCNAB2",3.55539883621742
0.000279479475686965,0.366277815399953,0.357,0.22,1,"ENSG00000126883-NUP214",3.5536500801682
0.00028037438935435,0.362258061759132,0.353,0.226,1,"ENSG00000171681-ATF7IP",3.55226165928619
0.000281943312207135,0.396964094018564,0.246,0.13,1,"ENSG00000178913-TAF7",3.54983820256875
0.000288032486942453,0.437331451330718,0.43,0.297,1,"ENSG00000237296-SMG1P1",3.54055852576804
0.0003155135337611,0.390612523098545,0.279,0.158,1,"ENSG00000113649-TCERG1",3.50098200722269
0.000321150941381291,0.50707500245411,0.533,0.387,1,"ENSG00000198851-CD3E",3.49329080061204
0.000332202685977266,0.400626310569293,0.357,0.241,1,"ENSG00000175265-GOLGA8A",3.47859686044456
0.000341166436769657,0.297097903869974,0.202,0.096,1,"ENSG00000183255-PTTG1IP",3.46703370037293
0.000349299367172917,0.250567565722026,0.114,0.037,1,"ENSG00000125458-NT5C",3.45680220117472
0.000361363062613427,0.494808419300096,0.224,0.115,1,"ENSG00000066294-CD84",3.44205624171145
0.000377044767908057,0.666878470071208,0.254,0.149,1,"ENSG00000075426-FOSL2",3.42360708135614
0.000389116886162192,0.507821829942903,0.217,0.118,1,"ENSG00000168488-ATXN2L",3.40991992209285
0.000399418028763807,0.26575048342377,0.32,0.186,1,"ENSG00000163660-CCNL1",3.39857233602034
0.00040887072597366,0.756078136354943,0.143,0.059,1,"ENSG00000116741-RGS2",3.38841398263035
0.000411191218824689,0.364560866055739,0.254,0.142,1,"ENSG00000173120-KDM2A",3.38595616846974
0.000413768141469138,0.512445320077572,0.276,0.167,1,"ENSG00000227232-WASH7P",3.38324295136192
0.000432404523103941,-0.686409919907814,0.684,0.734,1,"ENSG00000112308-C6orf62",3.36410977182139
0.000444223241123536,-0.375071251232317,0.941,0.963,1,"ENSG00000198886-MT-ND4",3.35239872352806
0.00045080990453693,0.372572762269435,0.14,0.056,1,"ENSG00000112062-MAPK14",3.34600655083693
0.00045480144071909,0.317496098091687,0.118,0.04,1,"ENSG00000176444-CLK2",3.34217816822494
0.000455984680686491,0.273076075862913,0.107,0.034,1,"ENSG00000114841-DNAH1",3.34104974769759
0.00046010099654414,0.408367967707465,0.232,0.124,1,"ENSG00000241973-PI4KA",3.33714682608501
0.000460489960980852,0.477918763287894,0.268,0.152,1,"ENSG00000125755-SYMPK",3.33677983330241
0.000461847583479938,-0.315032453526875,0.184,0.084,1,"ENSG00000163161-ERCC3",3.33550132438945
0.000468249900804628,0.585419942880868,0.129,0.05,1,"ENSG00000107331-ABCA2",3.32952230595488
0.000472634942411855,0.445453662042463,0.386,0.238,1,"ENSG00000129003-VPS13C",3.32547417365651
0.000492601755452174,0.589663646446579,0.243,0.136,1,"ENSG00000099991-CABIN1",3.30750404482774
0.000500469329693419,0.333434944534424,0.246,0.133,1,"ENSG00000009413-REV3L",3.30062253227665
0.000505145335170589,0.281846392085821,0.283,0.161,1,"ENSG00000262246-CORO7",3.29658365320436
0.000516256184044951,0.255008101576489,0.191,0.09,1,"ENSG00000158545-ZC3H18",3.28713473304884
0.000535033360433093,0.312208422358831,0.452,0.3,1,"ENSG00000010610-CD4",3.27161913797819
0.00055447142632033,0.361504564546965,0.283,0.167,1,"ENSG00000149932-TMEM219",3.2561208295169
0.000565407548662292,0.371063165266968,0.382,0.241,1,"ENSG00000123146-CD97",3.24763839761428
0.00060972052433212,0.344773035596016,0.353,0.229,1,"ENSG00000055163-CYFIP2",3.21486918556827
0.000610493734809403,0.337619779461572,0.382,0.257,1,"ENSG00000110955-ATP5B",3.21431878864238
0.000651285043980158,-0.584074585640043,0.401,0.508,1,"ENSG00000183741-CBX6",3.18622889478994
0.000671417218072943,0.499609198323591,0.294,0.176,1,"ENSG00000213240-NOTCH2NL",3.17300752573593
0.000687579050895109,-0.542121014178374,0.301,0.418,1,"ENSG00000179144-GIMAP7",3.16267736383381
0.000690718052936094,0.392976579688795,0.279,0.167,1,"ENSG00000167548-KMT2D",3.16069919291803
0.000701785897408681,-0.950090501089915,0.312,0.415,1,"ENSG00000171862-PTEN",3.1537953633066
0.000717558754255753,0.301495275000254,0.349,0.229,1,"ENSG00000115760-BIRC6",3.14414253277603
0.000737380168706201,0.505416940377777,0.224,0.124,1,"ENSG00000105373-GLTSCR2",3.13230854660145
0.000752897167391956,0.416729490280567,0.283,0.17,1,"ENSG00000134460-IL2RA",3.1232643367926
0.000759591706149431,0.466235327709588,0.327,0.214,1,"ENSG00000136286-MYO1G",3.11941978589553
0.00076226784644567,0.323873107815176,0.415,0.294,1,"ENSG00000075415-SLC25A3",3.11789239900962
0.000764607774179345,0.379816705547975,0.176,0.084,1,"ENSG00000137955-RABGGTB",3.11656129058847
0.000780324691703471,0.379659429257336,0.441,0.297,1,"ENSG00000080824-HSP90AA1",3.10772465054838
0.000782188789762802,0.271722689480311,0.287,0.167,1,"ENSG00000107485-GATA3",3.10668841259642
0.000787814685295128,0.256748350721091,0.581,0.427,1,"ENSG00000152795-HNRNPDL",3.10357592796557
0.00079196855084625,0.292023192327581,0.136,0.056,1,"ENSG00000101096-NFATC2",3.10129206394727
0.000796768508576377,0.318008330705311,0.118,0.043,1,"ENSG00000113108-APBB3",3.09866783927033
0.000800583760343852,0.459583916381124,0.268,0.155,1,"ENSG00000064012-CASP8",3.09659322370454
0.000803237880184539,0.296954336567328,0.199,0.102,1,"ENSG00000142396-ERVK3-1",3.09515581866619
0.000804322778276081,-0.774582128779762,0.033,0.102,1,"ENSG00000154133-ROBO4",3.09456963198187
0.00081163416423453,0.442831574614969,0.254,0.152,1,"ENSG00000170638-TRABD",3.09063968043335
0.000830637208657899,-0.299631750986424,0.879,0.92,1,"ENSG00000100316-RPL3",3.08058861843098
0.000870749779693564,0.32250019411058,0.184,0.093,1,"ENSG00000186174-BCL9L",3.06010662674958
0.000871158771071537,0.292865553493847,0.316,0.211,1,"ENSG00000185596-WASH3P",3.05990268642012
0.000886229467881473,-0.480909026496732,0.037,0.108,1,"ENSG00000233280-CRYBG3",3.05245381340444
0.00089113806750647,0.355441876839564,0.257,0.146,1,"ENSG00000175115-PACS1",3.05005500380726
0.000891681394028491,0.418789493194987,0.239,0.136,1,"ENSG00000169057-MECP2",3.04979029532411
0.000896304743863486,0.284574897013557,0.162,0.074,1,"ENSG00000156110-ADK",3.04754430498466
0.000901106418728603,0.565372131197021,0.254,0.149,1,"ENSG00000088888-MAVS",3.04522391674854
0.000917233678304381,0.344402426440722,0.206,0.108,1,"ENSG00000187627-RGPD1",3.03752000754739
0.000930134919622014,0.371290412719439,0.21,0.111,1,"ENSG00000225190-PLEKHM1",3.03145405080366
0.000936409913954748,0.34646004037954,0.301,0.186,1,"ENSG00000160948-VPS28",3.02853399699053
0.000937490425381883,0.360587728001405,0.195,0.102,1,"ENSG00000198026-ZNF335",3.0280331590403
0.000949611348436334,0.277751627903362,0.184,0.093,1,"ENSG00000172115-CYCS",3.02245410393781
0.000952299238307422,0.286721400872425,0.14,0.059,1,"ENSG00000164120-HPGD",3.02122656303837
0.00100400226494555,0.439541888734206,0.188,0.096,1,"ENSG00000172890-NADSYN1",2.99826530745769
0.00100777203767286,0.290642125093718,0.324,0.201,1,"ENSG00000089737-DDX24",2.99663769604262
0.00103125732665721,0.557342405590668,0.158,0.071,1,"ENSG00000184677-ZBTB40",2.98663295294821
0.00104747507373194,0.44144532292283,0.213,0.118,1,"ENSG00000185862-EVI2B",2.97985630293873
0.00106681536122183,0.400117738090123,0.165,0.077,1,"ENSG00000168906-MAT2A",2.97191073947087
0.00109960508987652,0.344713405320354,0.129,0.053,1,"ENSG00000096433-ITPR3",2.95876325855195
0.00113349394332956,0.301343400100533,0.404,0.291,1,"ENSG00000062485-CS",2.94558079612465
0.00114142222614807,0.292238885677445,0.18,0.09,1,"ENSG00000146425-DYNLT1",2.94255367498009
0.00123477816849396,0.504369078356633,0.224,0.121,1,"ENSG00000108679-LGALS3BP",2.90841105766939
0.00124403489790303,0.280104296191112,0.346,0.238,1,"ENSG00000189343-RPS2P46",2.9051674365631
0.00126542150353068,0.311657214712762,0.301,0.189,1,"ENSG00000105568-PPP2R1A",2.89776478977147
0.00130213077172199,0.28361248798572,0.228,0.124,1,"ENSG00000188021-UBQLN2",2.88534539780677
0.00131729083610571,0.287796513560919,0.154,0.071,1,"ENSG00000138185-ENTPD1",2.88031832938795
0.00133221483441729,0.421016061356051,0.224,0.127,1,"ENSG00000011304-PTBP1",2.87542573471631
0.0013580480190792,0.380641087386065,0.239,0.136,1,"ENSG00000170876-TMEM43",2.86708487361043
0.00138264401774376,0.459661864874226,0.746,0.638,1,"ENSG00000070756-PABPC1",2.8592896210693
0.00141679661601118,0.626415212542661,0.213,0.121,1,"ENSG00000132182-NUP210",2.84869248911995
0.00142074705421365,-0.390074444470006,0.04,0.111,1,"ENSG00000197555-SIPA1L1",2.84748323575135
0.00143646063306251,0.342367269415098,0.327,0.214,1,"ENSG00000124181-PLCG1",2.84270627157109
0.00143723592141545,0.558564877463363,0.401,0.282,1,"ENSG00000100906-NFKBIA",2.84247193683508
0.00150408552731259,0.284802613987194,0.324,0.211,1,"ENSG00000134516-DOCK2",2.82272746761152
0.00151671112819335,0.427429499047967,0.118,0.046,1,"ENSG00000168477-TNXB",2.81909712677947
0.00152203297095501,0.37426735816759,0.125,0.053,1,"ENSG00000138363-ATIC",2.81757593958336
0.00152529434169305,0.446338996028984,0.132,0.056,1,"ENSG00000111331-OAS3",2.81664634081668
0.0015583314458026,0.316294879382673,0.335,0.223,1,"ENSG00000070961-ATP2B1",2.80734016555049
0.00160396465992884,0.41106397370251,0.217,0.124,1,"ENSG00000130254-SAFB2",2.79480520473451
0.00166957599121599,0.304559052687519,0.136,0.062,1,"ENSG00000172354-GNB2",2.77739380912551
0.0017036056930403,0.387577004151292,0.158,0.074,1,"ENSG00000168591-TMUB2",2.76863091728821
0.00171731042315992,0.360458729307625,0.21,0.118,1,"ENSG00000090061-CCNK",2.76515119413436
0.00174633532083007,0.321620252108669,0.107,0.04,1,"ENSG00000145348-TBCK",2.75787236200275
0.00179263020793681,0.275072949753395,0.327,0.204,1,"ENSG00000118705-RPN2",2.74650928947623
0.00179343359495568,0.33884925762034,0.224,0.13,1,"ENSG00000185728-YTHDF3",2.74631469921005
0.00180373770726591,0.355322689585583,0.21,0.115,1,"ENSG00000115216-NRBP1",2.74382661566825
0.00180955317906579,0.293999679982323,0.29,0.183,1,"ENSG00000137776-SLTM",2.74242864934193
0.00182144681312816,-0.523024903022046,0.062,0.139,1,"ENSG00000175898-CTD-2369P2.2",2.73958350578478
0.00185236496021683,0.283172175181694,0.195,0.102,1,"ENSG00000141562-NARF",2.7322734428198
0.00186461260283674,0.49162449359289,0.114,0.046,1,"ENSG00000177556-ATOX1",2.72941138472745
0.00187894430911219,0.263533263870561,0.107,0.04,1,"ENSG00000093183-SEC22C",2.72608609196105
0.00189229747607161,0.51067088020114,0.232,0.136,1,"ENSG00000145901-TNIP1",2.72301058988923
0.00194557537808116,0.326712656442337,0.103,0.037,1,"ENSG00000063587-ZNF275",2.71095193851712
0.00197512935479648,0.299622630364157,0.217,0.121,1,"ENSG00000137575-SDCBP",2.70440445637439
0.0021117482461385,0.438959717011706,0.132,0.059,1,"ENSG00000164896-FASTK",2.67535785783796
0.0021585418965793,-0.741375760168488,0.485,0.594,1,"ENSG00000145495-MARCH6",2.66583951741466
0.00218145147140988,-0.401175590464538,0.037,0.102,1,"ENSG00000149564-ESAM",2.66125444388886
0.00218859204948338,0.423214885740118,0.125,0.056,1,"ENSG00000124762-CDKN1A",2.65983518277625
0.0022124593164076,-1.55794638791573,0.184,0.099,1,"ENSG00000118579-MED28",2.65512470653844
0.00223679863387894,-0.576044877723823,0.21,0.303,1,"ENSG00000092964-DPYSL2",2.65037311117897
0.00226602083359902,-0.691013366564878,0.596,0.644,1,"ENSG00000112081-SRSF3",2.64473610158846
0.00227164886749709,0.448401127214836,0.29,0.189,1,"ENSG00000120071-KANSL1",2.64365879738598
0.00229607922210298,0.28741807754508,0.121,0.053,1,"ENSG00000111707-SUDS3",2.63901313146195
0.00230562757687543,0.379758524809059,0.202,0.115,1,"ENSG00000153310-FAM49B",2.63721084204136
0.00234035892595921,0.262996636939882,0.261,0.155,1,"ENSG00000155463-OXA1L",2.63071753250022
0.00239787970443703,0.351992769635746,0.132,0.059,1,"ENSG00000119912-IDE",2.62017260814694
0.00239962801700368,0.344121504571652,0.467,0.356,1,"ENSG00000064666-CNN2",2.6198560760732
0.00253589528935116,0.341238846943019,0.107,0.043,1,"ENSG00000197620-CXorf40A",2.59586868304419
0.00255581045867837,0.502515655901316,0.165,0.084,1,"ENSG00000163349-HIPK1",2.59247135700908
0.00256035811060275,0.481478959254453,0.272,0.17,1,"ENSG00000182162-P2RY8",2.59169928680467
0.00259032019276132,0.48957270736172,0.335,0.238,1,"ENSG00000100813-ACIN1",2.5866465489093
0.00270621382730576,0.480457590717568,0.18,0.09,1,"ENSG00000019144-PHLDB1",2.56763789127494
0.00278911661140648,0.258018509779518,0.125,0.056,1,"ENSG00000197540-GZMM",2.55453332774483
0.00293068710322739,0.251715173208663,0.206,0.115,1,"ENSG00000120875-DUSP4",2.53303054682791
0.00294506709427474,0.261524193554805,0.257,0.161,1,"ENSG00000142599-RERE",2.53090480670324
0.00300149623856531,-0.70784200186367,0.404,0.48,1,"ENSG00000168887-C2orf68",2.52266219655977
0.0030494143785478,0.320026510162671,0.18,0.096,1,"ENSG00000176542-KIAA2018",2.51578355625488
0.00311924018522826,-0.390227054930413,0.195,0.316,1,"ENSG00000185246-PRPF39",2.50595118276029
0.00322914732276629,0.274329057430978,0.162,0.084,1,"ENSG00000153250-RBMS1",2.49091214079735
0.00324517002627296,0.406490307866877,0.202,0.115,1,"ENSG00000100221-JOSD1",2.48876254399838
0.00327012201341572,0.31828581689332,0.397,0.288,1,"ENSG00000152291-TGOLN2",2.48543604282455
0.00330447632240065,-0.903287211657114,0.812,0.793,1,"ENSG00000164587-RPS14",2.48089735563727
0.00335011542134187,0.404045139101904,0.254,0.161,1,"ENSG00000111276-CDKN1B",2.47494022998156
0.00339231093474528,0.451618360715138,0.305,0.207,1,"ENSG00000169508-GPR183",2.46950434773158
0.00339619687380677,0.47504209854157,0.114,0.05,1,"ENSG00000128271-ADORA2A",2.46900714212371
0.00344337963535605,0.262553171403398,0.316,0.217,1,"ENSG00000167552-TUBA1A",2.46301509334203
0.00351720732610586,0.410519155763361,0.136,0.065,1,"ENSG00000135821-GLUL",2.45380203090686
0.00354141104060801,0.453443088627582,0.39,0.282,1,"ENSG00000117616-C1orf63",2.45082366310131
0.00356932099396706,0.315076674563309,0.125,0.059,1,"ENSG00000145715-RASA1",2.4474143935854
0.00363162854386843,-0.255127007152429,0.32,0.204,1,"ENSG00000072274-TFRC",2.43989857909319
0.00364944325210444,0.487972727590009,0.188,0.105,1,"ENSG00000162923-WDR26",2.43777338512749
0.00370410842096491,0.323743971613346,0.36,0.248,1,"ENSG00000166598-HSP90B1",2.43131630980391
0.00372029819391791,0.299628100123552,0.246,0.155,1,"ENSG00000255717-SNHG1",2.42942224861733
0.00380531804989468,-0.658648138306974,0.062,0.13,1,"ENSG00000166532-RIMKLB",2.41960903888245
0.00389852363645265,0.571303109499829,0.202,0.121,1,"ENSG00000092439-TRPM7",2.40909982834087
0.00392108428619959,0.492003230393036,0.154,0.08,1,"ENSG00000114738-MAPKAPK3",2.40659382216346
0.00392573157837803,0.305991526133878,0.143,0.071,1,"ENSG00000035687-ADSS",2.40607939857568
0.00394267688002977,0.418630695039021,0.46,0.353,1,"ENSG00000107099-DOCK8",2.40420881383984
